,Unnamed: 0.1,Unnamed: 0_x,code,protest,revolution,riots,strike,unrest,violence,date,geo_x,country_x,country_code,Unnamed: 0_y,Country,Time,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PP.GD.KD,EN.POP.DNST,EN.POP.SLUM.UR.ZS,EN.URB.LCTY,EN.URB.MCTY.TL.ZS,FR.INR.LNDP,FR.INR.RINR,FX.OWN.TOTL.40.ZS,GC.DOD.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,GC.XPN.INTP.RV.ZS,MS.MIL.XPND.GD.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,PA.NUS.FCRF,PA.NUS.PPPC.RF,PX.REX.REER,SE.ADT.1524.LT.FM.ZS,SE.ADT.1524.LT.ZS,SE.ADT.LITR.ZS,SE.ENR.PRSC.FM.ZS,SE.TER.CUAT.BA.FE.ZS,SE.TER.CUAT.BA.MA.ZS,SE.TER.CUAT.BA.ZS,SH.H2O.BASW.ZS,SH.MED.BEDS.ZS,SH.MED.PHYS.ZS,SH.STA.BASS.ZS,SH.XPD.CHEX.PP.CD,SI.DST.10TH.10,SI.DST.FRST.10,SI.POV.GINI,SI.POV.LMIC.GP,SL.UEM.1524.FE.ZS,SL.UEM.1524.MA.ZS,SL.UEM.INTM.ZS,SL.UEM.TOTL.ZS,SM.POP.TOTL.ZS,SN.ITK.MSFI.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.URB.TOTL.IN.ZS,ST.INT.ARVL,ST.INT.DPRT,geo_y,economy,Unnamed: 0,iso3,country_y,year,month,unrest_index
186,186,10901,2016-06-01/DZ,0.0,5.0,0.0,26.0,1.0,3.0,2016-06-01,DZ,Algeria,DZA,529,Algeria,2016-06-01,-16.289765369181904,-0.324012083501784,99.5,99.1866607666016,0.336283885303353,16.6026255583626,24.98121,2592330.0,6.55569861726255,6.25,15.4532587760191,36.97,27.853317288024336,1.7917957110819582,1.4498005635078968,6.27024285623508,-6.455650412153801,165979279263.174,4197.42136055142,100.691433333333,0.347704271919321,96.5743356912044,0.958150029182434,93.76732635498053,75.1360473632813,0.994899988174438,19.861327356366978,12.479951388800325,14.952974262522247,93.40956153,1.9,1.1958,86.74252429,838.5103149399998,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,44.5830001831055,27.0499992370605,22.4300003051758,11.210000038147,0.611072022730303,22.899999999999995,76.824,74.456,70.848,1710000.0,3638000.0,DZ,DZA,967,DZA,Algeria,2016,6,0.0703498523642011
187,187,10902,2016-07-01/DZ,0.5,4.0,0.0,20.0,0.0,5.0,2016-07-01,DZ,Algeria,DZA,530,Algeria,2016-07-01,-16.29678764743319,-0.2117030442797828,99.50833333333334,99.20029322306318,0.3351786102798494,16.630482456600756,24.65576,2595105.6666666665,6.551796958935927,6.25,14.694880824259933,36.97,27.842586441444336,1.7749551211164216,1.4360243680395381,6.279800033467044,-5.788606165413317,166421890674.55176,4201.489877624002,101.42073611111084,0.3470205019713679,96.49156417779471,0.958150029182434,93.76732635498048,75.1360473632813,0.994899988174438,19.8007745553012,12.439812783281605,14.906778741831822,93.42732952666668,1.9,1.2488583333333334,86.73110432583333,832.6408233633333,22.899999999999995,4.0,27.6,0.7999999999999999,44.50391674041751,26.65783262252804,22.4300003051758,11.125833352406842,0.611072022730303,22.78333333333333,76.82225,74.47575,70.89891666666666,1737416.6666666667,3712333.3333333335,DZ,DZA,982,DZA,Algeria,2016,7,0.1164593585538266
188,188,10903,2016-08-01/DZ,0.0,4.0,0.0,20.0,0.0,4.0,2016-08-01,DZ,Algeria,DZA,531,Algeria,2016-08-01,-16.303809925684483,-0.0993940050577816,99.51666666666668,99.21392567952478,0.3340733352563458,16.65833935483892,24.33031,2597881.333333333,6.547895300609302,6.25,13.936502872500762,36.97,27.831855594864336,1.758114531150885,1.4222481725711797,6.289357210699008,-5.121561918672835,166864502085.9295,4205.558394696584,102.15003888888867,0.3463367320234148,96.40879266438507,0.958150029182434,93.76732635498048,75.1360473632813,0.994899988174438,19.74022175423542,12.399674177762883,14.860583221141397,93.44509752333336,1.9,1.3019166666666666,86.71968436166668,826.7713317866666,22.9,4.0,27.600000000000005,0.8000000000000002,44.42483329772952,26.265666007995566,22.4300003051758,11.041666666666684,0.611072022730303,22.666666666666668,76.8205,74.4955,70.94983333333333,1764833.3333333333,3786666.6666666665,DZ,DZA,995,DZA,Algeria,2016,8,0.0603286069808984
189,189,10904,2016-09-01/DZ,0.0,3.0,0.0,15.0,0.0,3.0,2016-09-01,DZ,Algeria,DZA,532,Algeria,2016-09-01,-16.310832203935774,0.0129150341642194,99.525,99.22755813598634,0.3329680602328422,16.686196253077075,24.004860000000004,2600657.0,6.54399364228268,6.25,13.178124920741594,36.97,27.82112474828434,1.741273941185348,1.408471977102821,6.298914387930972,-4.454517671932353,167307113497.30725,4209.6269117691645,102.87934166666648,0.3456529620754618,96.3260211509754,0.958150029182434,93.76732635498048,75.1360473632813,0.994899988174438,19.679668953169646,12.359535572244162,14.814387700450972,93.46286552000002,1.9,1.3549749999999998,86.7082643975,820.9018402099999,22.9,4.0,27.6,0.7999999999999999,44.345749855041525,25.873499393463103,22.4300003051758,10.957499980926526,0.611072022730303,22.55,76.81875000000001,74.51525,71.00075,1792250.0,3861000.0,DZ,DZA,1009,DZA,Algeria,2016,9,0.2758562325270638
190,190,10905,2016-10-01/DZ,0.5,4.0,0.0,13.0,0.0,5.0,2016-10-01,DZ,Algeria,DZA,533,Algeria,2016-10-01,-16.317854482187066,0.1252240733862206,99.53333333333336,99.24119059244794,0.3318627852093387,16.714053151315234,23.679410000000004,2603432.6666666665,6.5400919839560565,6.25,12.419746968982423,36.97,27.81039390170434,1.7244333512198113,1.3946957816344625,6.308471565162937,-3.78747342519187,167749724908.68503,4213.695428841746,103.60864444444432,0.3449691921275087,96.24324963756574,0.958150029182434,93.76732635498053,75.1360473632813,0.994899988174438,19.619116152103867,12.319396966725442,14.768192179760547,93.48063351666669,1.9,1.4080333333333332,86.69684443333334,815.0323486333333,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,44.26666641235354,25.48133277893064,22.4300003051758,10.873333295186365,0.611072022730303,22.433333333333334,76.817,74.53500000000001,71.05166666666666,1819666.6666666667,3935333.3333333335,DZ,DZA,1023,DZA,Algeria,2016,10,0.1250054160125434
191,191,10906,2016-11-01/DZ,0.0,6.0,1.0,14.0,0.0,11.0,2016-11-01,DZ,Algeria,DZA,534,Algeria,2016-11-01,-16.32487676043836,0.2375331126082218,99.54166666666669,99.25482304890951,0.3307575101858351,16.741910049553393,23.35396,2606208.333333333,6.536190325629433,6.25,11.661369017223253,36.97,27.79966305512434,1.7075927612542747,1.380919586166104,6.3180287423949,-3.120429178451387,168192336320.06277,4217.763945914328,104.33794722222216,0.3442854221795556,96.1604781241561,0.958150029182434,93.76732635498053,75.1360473632813,0.994899988174438,19.55856335103809,12.279258361206722,14.721996659070122,93.49840151333336,1.9,1.461091666666667,86.68542446916668,809.1628570566667,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,44.187582969665534,25.089166164398165,22.4300003051758,10.789166609446209,0.611072022730303,22.316666666666663,76.81524999999999,74.55475,71.10258333333333,1847083.3333333333,4009666.6666666665,DZ,DZA,1037,DZA,Algeria,2016,11,0.0708347470326195
192,192,10907,2016-12-01/DZ,0.0,5.0,1.0,17.0,0.0,7.0,2016-12-01,DZ,Algeria,DZA,535,Algeria,2016-12-01,-16.331899038689652,0.349842151830223,99.55,99.2684555053711,0.3296522351623315,16.76976694779155,23.02851,2608984.0,6.532288667302811,6.25,10.902991065464084,36.97,27.788932208544345,1.6907521712887377,1.3671433906977453,6.327585919626865,-2.453384931710905,168634947731.44052,4221.832462986909,105.06725,0.3436016522316025,96.07770661074646,0.958150029182434,93.76732635498053,75.1360473632813,0.994899988174438,19.498010549972314,12.239119755688002,14.675801138379697,93.51616951,1.9,1.51415,86.67400450500001,803.2933654799999,22.9,4.0,27.6,0.7999999999999999,44.108499526977546,24.69699954986569,22.4300003051758,10.70499992370605,0.611072022730303,22.2,76.81349999999999,74.5745,71.1535,1874500.0,4084000.0,DZ,DZA,1051,DZA,Algeria,2016,12,0.2191243265185638
193,193,10908,2017-01-01/DZ,0.0,6.0,0.0,14.0,0.0,8.0,2017-01-01,DZ,Algeria,DZA,536,Algeria,2017-01-01,-16.338921316940944,0.4621511910522242,99.55833333333334,99.28208796183269,0.3285469601388279,16.79762384602971,22.70306,2611759.6666666665,6.528387008976186,6.25,10.144613113704915,36.97,27.778201361964346,1.673911581323201,1.3533671952293869,6.337143096858829,-1.7863406849704226,169077559142.81827,4225.900980059491,105.79655277777783,0.3429178822836494,95.9949350973368,0.958150029182434,93.76732635498053,75.1360473632813,0.994899988174438,19.43745774890654,12.198981150169281,14.629605617689272,93.53393750666667,1.9,1.567208333333333,86.66258454083334,797.4238739033334,22.9,4.0,27.600000000000005,0.8000000000000002,44.02941608428956,24.30483293533324,22.4300003051758,10.620833237965892,0.611072022730303,22.08333333333333,76.81175,74.59425,71.20441666666667,1901916.6666666667,4158333.3333333335,DZ,DZA,1065,DZA,Algeria,2017,1,0.2490006641992261
194,194,10909,2017-02-01/DZ,0.5,4.0,0.0,12.0,0.0,13.0,2017-02-01,DZ,Algeria,DZA,537,Algeria,2017-02-01,-16.345943595192235,0.5744602302742253,99.56666666666666,99.29572041829428,0.3274416851153243,16.825480744267868,22.377610000000004,2614535.333333333,6.524485350649563,6.25,9.386235161945748,36.97,27.767470515384346,1.6570709913576644,1.339590999761028,6.346700274090794,-1.11929643822994,169520170554.196,4229.969497132072,106.52585555555568,0.3422341123356964,95.91216358392712,0.958150029182434,93.76732635498053,75.1360473632813,0.994899988174438,19.376904947840757,12.158842544650561,14.583410096998847,93.55170550333334,1.9,1.6202666666666667,86.65116457666666,791.5543823266667,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,43.95033264160157,23.912666320800767,22.4300003051758,10.536666552225734,0.611072022730303,21.96666666666667,76.81,74.61399999999999,71.25533333333333,1929333.3333333333,4232666.666666667,DZ,DZA,1079,DZA,Algeria,2017,2,0.0882940013554633
195,195,10910,2017-03-01/DZ,0.5,5.0,0.0,17.0,0.0,7.0,2017-03-01,DZ,Algeria,DZA,538,Algeria,2017-03-01,-16.352965873443527,0.6867692694962265,99.575,99.30935287475585,0.3263364100918207,16.853337642506023,22.05216,2617311.0,6.5205836923229405,6.25,8.627857210186578,36.97,27.75673966880435,1.6402304013921274,1.3258148042926696,6.356257451322757,-0.4522521914894575,169962781965.57376,4234.038014204655,107.2551583333335,0.3415503423877433,95.82939207051749,0.958150029182434,93.76732635498048,75.1360473632813,0.994899988174438,19.31635214677498,12.118703939131839,14.537214576308424,93.5694735,1.9,1.673325,86.63974461250001,785.6848907499999,22.899999999999995,4.0,27.6,0.7999999999999999,43.87124919891357,23.5204997062683,22.4300003051758,10.452499866485574,0.611072022730303,21.85,76.80825,74.63375,71.30625,1956750.0,4307000.0,DZ,DZA,1094,DZA,Algeria,2017,3,0.0243829012815814
196,196,10911,2017-04-01/DZ,0.0,5.0,0.0,12.0,1.0,8.0,2017-04-01,DZ,Algeria,DZA,539,Algeria,2017-04-01,-16.359988151694818,0.7990783087182277,99.58333333333331,99.32298533121742,0.3252311350683172,16.881194540744183,21.72671,2620086.6666666665,6.516682033996317,6.25,7.869479258427408,36.97,27.74600882222435,1.6233898114265908,1.3120386088243112,6.365814628554721,0.2147920552510249,170405393376.9515,4238.106531277236,107.98446111111132,0.3408665724397902,95.7466205571078,0.958150029182434,93.76732635498048,75.1360473632813,0.994899988174438,19.255799345709207,12.078565333613119,14.491019055617999,93.58724149666666,1.9,1.7263833333333334,86.62832464833333,779.8153991733333,22.9,4.0,27.600000000000005,0.8000000000000002,43.79216575622559,23.12833309173583,22.4300003051758,10.368333180745417,0.611072022730303,21.73333333333333,76.80649999999999,74.6535,71.35716666666666,1984166.6666666667,4381333.333333333,DZ,DZA,1108,DZA,Algeria,2017,4,0.0725704884345591
197,197,10912,2017-05-01/DZ,0.0,4.0,0.0,16.0,0.0,5.0,2017-05-01,DZ,Algeria,DZA,540,Algeria,2017-05-01,-16.36701042994611,0.9113873479402288,99.59166666666664,99.33661778767902,0.3241258600448135,16.909051438982342,21.401260000000004,2622862.333333333,6.512780375669693,6.25,7.111101306668239,36.97,27.73527797564435,1.6065492214610542,1.2982624133559524,6.375371805786686,0.8818363019915075,170848004788.32925,4242.175048349818,108.71376388888916,0.3401828024918371,95.66384904369814,0.958150029182434,93.76732635498048,75.1360473632813,0.994899988174438,19.195246544643428,12.038426728094397,14.444823534927574,93.60500949333334,1.9,1.7794416666666668,86.61690468416667,773.9459075966665,22.9,4.0,27.6,0.7999999999999999,43.7130823135376,22.73616647720337,22.4300003051758,10.284166495005255,0.611072022730303,21.616666666666664,76.80475,74.67325,71.40808333333334,2011583.3333333333,4455666.666666667,DZ,DZA,1124,DZA,Algeria,2017,5,0.0991274047138257
198,198,10913,2017-06-01/DZ,0.0,5.0,0.0,21.0,0.5,4.0,2017-06-01,DZ,Algeria,DZA,541,Algeria,2017-06-01,-16.3740327081974,1.02369638716223,99.6,99.3502502441406,0.32302058502131,16.9369083372205,21.07581,2625638.0,6.50887871734307,6.25,6.35272335490907,36.97,27.724547129064355,1.589708631495517,1.284486217887594,6.38492898301865,1.54888054873199,171290616199.707,4246.2435654224,109.443066666667,0.339499032543884,95.58107753028848,0.958150029182434,93.76732635498053,75.1360473632813,0.994899988174438,19.13469374357765,11.998288122575676,14.39862801423715,93.62277749,1.9,1.8325,86.60548472,768.0764160200001,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,43.63399887084961,22.3439998626709,22.4300003051758,10.1999998092651,0.611072022730303,21.5,76.803,74.693,71.459,2039000.0,4530000.0,DZ,DZA,1139,DZA,Algeria,2017,6,0.1298056279670874
199,199,10914,2017-07-01/DZ,0.5,4.0,1.0,16.0,0.0,4.0,2017-07-01,DZ,Algeria,DZA,542,Algeria,2017-07-01,-16.090654092641785,0.9986600109421024,99.59999999999998,99.3740202585856,0.3232635105592739,16.964801693383077,21.07581,2628449.25,6.505200947936591,6.25,5.9493860273516725,36.803333333333335,27.713816282484355,1.5728680415299805,1.2707100224192356,6.346550178340874,1.9523617290457391,171476181033.91174,4243.8969100784325,109.57056250000034,0.3403855281322293,95.76592806968928,0.958150029182434,93.76732635498053,75.1360473632813,0.994899988174438,19.074140942511875,11.958149517056956,14.352432493546726,93.64021081083337,1.9,1.8325,86.59326315833334,765.4898122191667,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,43.67383225758871,22.381416479746505,21.49916696548464,10.211166461308766,0.611072022730303,21.35,76.8045,74.69358333333334,71.50841666666666,2073333.3333333333,4574000.0,DZ,DZA,1154,DZA,Algeria,2017,7,0.0828545824148025
200,200,10915,2017-08-01/DZ,0.5,4.0,0.0,16.0,1.0,3.0,2017-08-01,DZ,Algeria,DZA,543,Algeria,2017-08-01,-15.807275477086169,0.973623634721975,99.59999999999998,99.39779027303058,0.3235064360972378,16.992695049545652,21.07581,2631260.5,6.501523178530113,6.25,5.546048699794274,36.63666666666666,27.703085435904356,1.5560274515644439,1.2569338269508767,6.3081713736630975,2.3558429093594886,171661745868.1165,4241.550254734465,109.69805833333366,0.3412720237205746,95.95077860909004,0.958150029182434,93.76732635498053,75.1360473632813,0.994899988174438,19.013588141446096,11.918010911538236,14.3062369728563,93.65764413166666,1.9,1.8325,86.58104159666668,762.9032084183333,22.9,4.0,27.6,0.7999999999999999,43.7136656443278,22.41883309682209,20.568333625793468,10.222333113352432,0.611072022730303,21.2,76.806,74.69416666666666,71.55783333333333,2107666.6666666665,4618000.0,DZ,DZA,1168,DZA,Algeria,2017,8,0.1903491160472517
