,date,country_code,Country,year,protest,revolution,riots,strike,unrest,violence,SN.ITK.MSFI.ZS,SI.POV.LMIC.GP,EN.ATM.CO2E.PP.GD.KD,FR.INR.RINR,GC.XPN.INTP.RV.ZS,FR.INR.LNDP,NY.GDP.DEFL.KD.ZG,BX.KLT.DINV.WD.GD.ZS,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,GC.DOD.TOTL.GD.ZS,BN.CAB.XOKA.GD.ZS,MS.MIL.XPND.GD.ZS,GC.TAX.TOTL.GD.ZS,PX.REX.REER,PA.NUS.FCRF,PA.NUS.PPPC.RF,EG.ELC.ACCS.ZS,SH.H2O.BASW.ZS,SH.STA.BASS.ZS,EG.CFT.ACCS.ZS,SH.XPD.CHEX.PP.CD,SH.MED.BEDS.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SH.MED.PHYS.ZS,SI.POV.GINI,SI.DST.10TH.10,SI.DST.FRST.10,SE.ENR.PRSC.FM.ZS,FX.OWN.TOTL.40.ZS,SE.ADT.1524.LT.FM.ZS,SL.UEM.1524.MA.ZS,SL.UEM.1524.FE.ZS,SL.UEM.TOTL.ZS,SL.UEM.INTM.ZS,ST.INT.ARVL,ST.INT.DPRT,SE.ADT.LITR.ZS,SE.ADT.1524.LT.ZS,SE.TER.CUAT.BA.MA.ZS,SE.TER.CUAT.BA.ZS,SE.TER.CUAT.BA.FE.ZS,EN.URB.LCTY,EN.URB.MCTY.TL.ZS,EN.POP.DNST,EN.POP.SLUM.UR.ZS,SP.URB.TOTL.IN.ZS,SM.POP.TOTL.ZS,unrest_index
0,2016-06-01,DZA,Algeria,2016,0.0,5.0,0.0,26.0,1.0,3.0,22.899999999999995,0.8000000000000002,0.336283885303353,15.4532587760191,1.4498005635078968,6.25,-6.455650412153801,-0.324012083501784,165979279263.174,4197.42136055142,27.853317288024336,-16.289765369181904,6.27024285623508,1.7917957110819582,96.5743356912044,100.691433333333,0.347704271919321,99.1866607666016,93.40956153,86.74252429,99.5,838.5103149399998,1.9,76.824,74.456,1.1958,27.600000000000005,22.899999999999995,4.0,0.994899988174438,36.97,0.958150029182434,27.0499992370605,44.5830001831055,11.210000038147,22.4300003051758,1710000.0,3638000.0,75.1360473632813,93.76732635498053,12.479951388800323,14.952974262522249,19.861327356366974,2592330.0,6.55569861726255,16.6026255583626,24.98121,70.848,0.611072022730303,0.0703498523642011
1,2016-07-01,DZA,Algeria,2016,0.5,4.0,0.0,20.0,0.0,5.0,22.78333333333333,0.7999999999999999,0.3351786102798494,14.694880824259933,1.436024368039538,6.25,-5.788606165413317,-0.2117030442797828,166421890674.55176,4201.489877624002,27.842586441444336,-16.29678764743319,6.279800033467044,1.7749551211164216,96.49156417779471,101.42073611111084,0.3470205019713679,99.20029322306318,93.42732952666668,86.73110432583333,99.50833333333334,832.6408233633333,1.9,76.82225,74.47575,1.2488583333333334,27.6,22.899999999999995,4.0,0.994899988174438,36.97,0.958150029182434,26.65783262252804,44.50391674041751,11.125833352406842,22.4300003051758,1737416.6666666667,3712333.3333333335,75.1360473632813,93.76732635498048,12.439812783281605,14.906778741831822,19.8007745553012,2595105.6666666665,6.551796958935927,16.630482456600756,24.65576,70.89891666666666,0.611072022730303,0.1164593585538266
2,2016-08-01,DZA,Algeria,2016,0.0,4.0,0.0,20.0,0.0,4.0,22.666666666666668,0.8000000000000002,0.3340733352563458,13.936502872500762,1.4222481725711795,6.25,-5.121561918672835,-0.0993940050577816,166864502085.9295,4205.558394696584,27.831855594864336,-16.303809925684483,6.289357210699008,1.758114531150885,96.40879266438507,102.15003888888867,0.3463367320234148,99.21392567952478,93.44509752333336,86.71968436166668,99.51666666666668,826.7713317866666,1.9,76.8205,74.4955,1.3019166666666666,27.600000000000005,22.9,4.0,0.994899988174438,36.97,0.958150029182434,26.265666007995566,44.42483329772952,11.041666666666684,22.4300003051758,1764833.3333333333,3786666.6666666665,75.1360473632813,93.76732635498048,12.399674177762884,14.860583221141397,19.74022175423542,2597881.333333333,6.547895300609302,16.65833935483892,24.33031,70.94983333333333,0.611072022730303,0.0603286069808984
3,2016-09-01,DZA,Algeria,2016,0.0,3.0,0.0,15.0,0.0,3.0,22.55,0.7999999999999999,0.3329680602328422,13.178124920741594,1.408471977102821,6.25,-4.454517671932353,0.0129150341642194,167307113497.30725,4209.6269117691645,27.82112474828434,-16.310832203935774,6.298914387930972,1.741273941185348,96.3260211509754,102.87934166666648,0.3456529620754618,99.22755813598634,93.46286552000002,86.7082643975,99.525,820.9018402099999,1.9,76.81875000000001,74.51525,1.3549749999999998,27.6,22.9,4.0,0.994899988174438,36.97,0.958150029182434,25.873499393463103,44.345749855041525,10.957499980926526,22.4300003051758,1792250.0,3861000.0,75.1360473632813,93.76732635498048,12.359535572244162,14.814387700450972,19.67966895316965,2600657.0,6.54399364228268,16.686196253077075,24.004860000000004,71.00075,0.611072022730303,0.2758562325270638
4,2016-10-01,DZA,Algeria,2016,0.5,4.0,0.0,13.0,0.0,5.0,22.433333333333334,0.8000000000000002,0.3318627852093387,12.419746968982423,1.3946957816344625,6.25,-3.78747342519187,0.1252240733862206,167749724908.68503,4213.695428841746,27.81039390170434,-16.317854482187066,6.308471565162937,1.7244333512198111,96.24324963756574,103.60864444444432,0.3449691921275087,99.24119059244794,93.48063351666669,86.69684443333334,99.53333333333336,815.0323486333333,1.9,76.817,74.53500000000001,1.4080333333333332,27.600000000000005,22.899999999999995,4.0,0.994899988174438,36.97,0.958150029182434,25.48133277893064,44.26666641235354,10.873333295186365,22.4300003051758,1819666.6666666667,3935333.3333333335,75.1360473632813,93.76732635498053,12.319396966725442,14.768192179760549,19.619116152103867,2603432.6666666665,6.5400919839560565,16.714053151315234,23.679410000000004,71.05166666666666,0.611072022730303,0.1250054160125434
5,2016-11-01,DZA,Algeria,2016,0.0,6.0,1.0,14.0,0.0,11.0,22.316666666666663,0.8000000000000002,0.3307575101858351,11.661369017223253,1.380919586166104,6.25,-3.120429178451387,0.2375331126082218,168192336320.06277,4217.763945914328,27.79966305512434,-16.32487676043836,6.3180287423949,1.7075927612542747,96.1604781241561,104.33794722222216,0.3442854221795556,99.25482304890951,93.49840151333336,86.68542446916668,99.54166666666669,809.1628570566667,1.9,76.81524999999999,74.55475,1.461091666666667,27.600000000000005,22.899999999999995,4.0,0.994899988174438,36.97,0.958150029182434,25.089166164398165,44.187582969665534,10.789166609446209,22.4300003051758,1847083.3333333333,4009666.6666666665,75.1360473632813,93.76732635498053,12.279258361206722,14.721996659070122,19.55856335103809,2606208.333333333,6.536190325629433,16.741910049553393,23.35396,71.10258333333333,0.611072022730303,0.0708347470326195
6,2016-12-01,DZA,Algeria,2016,0.0,5.0,1.0,17.0,0.0,7.0,22.2,0.7999999999999999,0.3296522351623315,10.902991065464084,1.3671433906977453,6.25,-2.453384931710905,0.349842151830223,168634947731.44052,4221.832462986909,27.788932208544345,-16.331899038689652,6.327585919626865,1.6907521712887377,96.07770661074646,105.06725,0.3436016522316025,99.2684555053711,93.51616951,86.67400450500001,99.55,803.2933654799999,1.9,76.81349999999999,74.5745,1.51415,27.6,22.9,4.0,0.994899988174438,36.97,0.958150029182434,24.69699954986569,44.108499526977546,10.70499992370605,22.4300003051758,1874500.0,4084000.0,75.1360473632813,93.76732635498053,12.239119755688002,14.675801138379695,19.498010549972317,2608984.0,6.532288667302811,16.76976694779155,23.02851,71.1535,0.611072022730303,0.2191243265185638
7,2017-01-01,DZA,Algeria,2017,0.0,6.0,0.0,14.0,0.0,8.0,22.08333333333333,0.8000000000000002,0.3285469601388279,10.144613113704915,1.3533671952293869,6.25,-1.7863406849704226,0.4621511910522242,169077559142.81827,4225.900980059491,27.778201361964346,-16.338921316940944,6.337143096858829,1.673911581323201,95.9949350973368,105.79655277777783,0.3429178822836494,99.28208796183269,93.53393750666667,86.66258454083334,99.55833333333334,797.4238739033334,1.9,76.81175,74.59425,1.567208333333333,27.600000000000005,22.9,4.0,0.994899988174438,36.97,0.958150029182434,24.30483293533324,44.02941608428956,10.620833237965892,22.4300003051758,1901916.6666666667,4158333.3333333335,75.1360473632813,93.76732635498053,12.19898115016928,14.629605617689272,19.43745774890654,2611759.6666666665,6.528387008976186,16.79762384602971,22.70306,71.20441666666667,0.611072022730303,0.2490006641992261
8,2017-02-01,DZA,Algeria,2017,0.5,4.0,0.0,12.0,0.0,13.0,21.96666666666667,0.8000000000000002,0.3274416851153243,9.386235161945748,1.339590999761028,6.25,-1.11929643822994,0.5744602302742253,169520170554.196,4229.969497132072,27.767470515384343,-16.345943595192235,6.346700274090794,1.6570709913576644,95.91216358392712,106.52585555555568,0.3422341123356964,99.29572041829428,93.55170550333334,86.65116457666666,99.56666666666666,791.5543823266667,1.9,76.81,74.61399999999999,1.6202666666666667,27.600000000000005,22.899999999999995,4.0,0.994899988174438,36.97,0.958150029182434,23.912666320800767,43.95033264160157,10.536666552225734,22.4300003051758,1929333.3333333333,4232666.666666667,75.1360473632813,93.76732635498053,12.15884254465056,14.583410096998849,19.37690494784076,2614535.333333333,6.524485350649563,16.825480744267868,22.377610000000004,71.25533333333333,0.611072022730303,0.0882940013554633
9,2017-03-01,DZA,Algeria,2017,0.5,5.0,0.0,17.0,0.0,7.0,21.85,0.7999999999999999,0.3263364100918207,8.627857210186578,1.3258148042926696,6.25,-0.4522521914894575,0.6867692694962265,169962781965.57376,4234.038014204655,27.75673966880435,-16.352965873443527,6.356257451322757,1.6402304013921274,95.82939207051749,107.2551583333335,0.3415503423877433,99.30935287475585,93.5694735,86.63974461250001,99.575,785.6848907499999,1.9,76.80825,74.63375,1.673325,27.6,22.899999999999995,4.0,0.994899988174438,36.97,0.958150029182434,23.5204997062683,43.87124919891357,10.452499866485574,22.4300003051758,1956750.0,4307000.0,75.1360473632813,93.76732635498048,12.11870393913184,14.537214576308424,19.31635214677498,2617311.0,6.5205836923229405,16.853337642506023,22.05216,71.30625,0.611072022730303,0.0243829012815814
10,2017-04-01,DZA,Algeria,2017,0.0,5.0,0.0,12.0,1.0,8.0,21.73333333333333,0.8000000000000002,0.3252311350683172,7.869479258427408,1.3120386088243112,6.25,0.2147920552510249,0.7990783087182277,170405393376.9515,4238.106531277236,27.74600882222435,-16.359988151694818,6.365814628554721,1.6233898114265908,95.7466205571078,107.98446111111132,0.3408665724397902,99.32298533121742,93.58724149666666,86.62832464833333,99.58333333333331,779.8153991733333,1.9,76.80649999999999,74.6535,1.7263833333333334,27.600000000000005,22.9,4.0,0.994899988174438,36.97,0.958150029182434,23.12833309173583,43.79216575622559,10.368333180745417,22.4300003051758,1984166.6666666667,4381333.333333333,75.1360473632813,93.76732635498048,12.07856533361312,14.491019055618,19.255799345709207,2620086.6666666665,6.516682033996317,16.881194540744183,21.72671,71.35716666666666,0.611072022730303,0.0725704884345591
11,2017-05-01,DZA,Algeria,2017,0.0,4.0,0.0,16.0,0.0,5.0,21.616666666666664,0.7999999999999999,0.3241258600448135,7.111101306668239,1.2982624133559524,6.25,0.8818363019915075,0.9113873479402288,170848004788.32925,4242.175048349818,27.73527797564435,-16.36701042994611,6.375371805786686,1.6065492214610542,95.66384904369814,108.71376388888916,0.3401828024918371,99.33661778767902,93.60500949333334,86.61690468416667,99.59166666666664,773.9459075966665,1.9,76.80475,74.67325,1.7794416666666668,27.6,22.9,4.0,0.994899988174438,36.97,0.958150029182434,22.73616647720337,43.7130823135376,10.284166495005255,22.4300003051758,2011583.3333333333,4455666.666666667,75.1360473632813,93.76732635498048,12.038426728094397,14.444823534927574,19.195246544643428,2622862.333333333,6.512780375669693,16.909051438982342,21.401260000000004,71.40808333333334,0.611072022730303,0.0991274047138257
12,2017-06-01,DZA,Algeria,2017,0.0,5.0,0.0,21.0,0.5,4.0,21.5,0.8000000000000002,0.32302058502131,6.35272335490907,1.284486217887594,6.25,1.54888054873199,1.02369638716223,171290616199.707,4246.2435654224,27.724547129064355,-16.3740327081974,6.38492898301865,1.589708631495517,95.58107753028848,109.443066666667,0.339499032543884,99.3502502441406,93.62277749,86.60548472,99.6,768.0764160200001,1.9,76.803,74.693,1.8325,27.600000000000005,22.899999999999995,4.0,0.994899988174438,36.97,0.958150029182434,22.3439998626709,43.63399887084961,10.1999998092651,22.4300003051758,2039000.0,4530000.0,75.1360473632813,93.76732635498053,11.998288122575676,14.39862801423715,19.13469374357765,2625638.0,6.50887871734307,16.9369083372205,21.07581,71.459,0.611072022730303,0.1298056279670874
13,2017-07-01,DZA,Algeria,2017,0.5,4.0,1.0,16.0,0.0,4.0,21.35,0.8000000000000002,0.3232635105592739,5.9493860273516725,1.2707100224192356,6.25,1.9523617290457391,0.9986600109421024,171476181033.91174,4243.8969100784325,27.713816282484355,-16.090654092641785,6.346550178340874,1.5728680415299805,95.76592806968928,109.57056250000034,0.3403855281322293,99.3740202585856,93.64021081083337,86.59326315833334,99.59999999999998,765.4898122191667,1.9,76.8045,74.69358333333334,1.8325,27.600000000000005,22.899999999999995,4.0,0.994899988174438,36.803333333333335,0.958150029182434,22.381416479746505,43.67383225758871,10.211166461308766,21.49916696548464,2073333.3333333333,4574000.0,75.1360473632813,93.76732635498053,11.958149517056956,14.352432493546726,19.074140942511875,2628449.25,6.505200947936591,16.964801693383077,21.07581,71.50841666666666,0.611072022730303,0.0828545824148025
14,2017-08-01,DZA,Algeria,2017,0.5,4.0,0.0,16.0,1.0,3.0,21.2,0.7999999999999999,0.3235064360972378,5.546048699794274,1.2569338269508767,6.25,2.3558429093594886,0.973623634721975,171661745868.1165,4241.550254734465,27.70308543590436,-15.807275477086169,6.3081713736630975,1.556027451564444,95.95077860909004,109.69805833333366,0.3412720237205746,99.39779027303058,93.65764413166666,86.58104159666668,99.59999999999998,762.9032084183333,1.9,76.806,74.69416666666666,1.8325,27.6,22.9,4.0,0.994899988174438,36.63666666666666,0.958150029182434,22.41883309682209,43.7136656443278,10.222333113352432,20.568333625793468,2107666.6666666665,4618000.0,75.1360473632813,93.76732635498053,11.918010911538236,14.3062369728563,19.013588141446096,2631260.5,6.501523178530113,16.992695049545652,21.07581,71.55783333333333,0.611072022730303,0.1903491160472517
15,2017-09-01,DZA,Algeria,2017,0.0,4.0,0.0,12.0,0.0,4.0,21.05,0.8000000000000002,0.3237493616352017,5.142711372236877,1.2431576314825183,6.25,2.7593240896732376,0.9485872585018476,171847310702.32126,4239.203599390498,27.69235458932436,-15.52389686153055,6.269792568985323,1.5391868615989073,96.13562914849082,109.825554166667,0.3421585193089198,99.42156028747556,93.6750774525,86.568820035,99.6,760.3166046175,1.9,76.80749999999999,74.69475,1.8325,27.600000000000005,22.9,4.0,0.994899988174438,36.47,0.958150029182434,22.4562497138977,43.7534990310669,10.2334997653961,19.6375002861023,2142000.0,4662000.0,75.1360473632813,93.76732635498053,11.877872306019515,14.260041452165876,18.95303534038032,2634071.75,6.497845409123632,17.020588405708228,21.07581,71.60725000000001,0.611072022730303,0.3687506494941378
16,2017-10-01,DZA,Algeria,2017,0.0,6.0,0.0,11.0,0.0,6.0,20.9,0.8000000000000002,0.3239922871731657,4.73937404467948,1.2293814360141595,6.25,3.162805269986986,0.92355088228172,172032875536.526,4236.85694404653,27.68162374274436,-15.240518245974934,6.231413764307546,1.5223462716333702,96.3204796878916,109.95305000000036,0.343045014897265,99.44533030192056,93.69251077333335,86.55659847333334,99.59999999999998,757.7300008166667,1.9,76.80899999999998,74.69533333333334,1.8325,27.600000000000005,22.899999999999995,4.0,0.994899988174438,36.303333333333335,0.958150029182434,22.49366633097329,43.793332417806,10.244666417439763,18.706666946411133,2176333.333333333,4706000.0,75.1360473632813,93.76732635498053,11.837733700500795,14.21384593147545,18.892482539314543,2636883.0,6.494167639717154,17.0484817618708,21.07581,71.65666666666668,0.611072022730303,0.2053051427768149
17,2017-11-01,DZA,Algeria,2017,0.0,7.0,0.0,11.0,0.0,9.0,20.75,0.7999999999999999,0.3242352127111296,4.336036717122083,1.215605240545801,6.25,3.566286450300736,0.8985145060615926,172218440370.73074,4234.510288702562,27.67089289616436,-14.957139630419318,6.193034959629771,1.5055056816678336,96.50533022729236,110.08054583333364,0.3439315104856102,99.46910031636554,93.70994409416666,86.54437691166667,99.6,755.1433970158333,1.9,76.8105,74.69591666666666,1.8325,27.6,22.899999999999995,4.0,0.994899988174438,36.13666666666666,0.958150029182434,22.5310829480489,43.833165804545104,10.255833069483431,17.775833606719967,2210666.6666666665,4750000.0,75.1360473632813,93.76732635498048,11.797595094982077,14.167650410785026,18.831929738248764,2639694.25,6.490489870310675,17.07637511803338,21.07581,71.70608333333334,0.611072022730303,0.0815699442220795
18,2017-12-01,DZA,Algeria,2017,0.5,6.0,1.0,15.0,0.0,6.0,20.6,0.8000000000000002,0.3244781382490935,3.932699389564685,1.2018290450774427,6.25,3.9697676306144856,0.873478129841465,172404005204.9355,4232.163633358596,27.660162049584365,-14.6737610148637,6.1546561549519945,1.488665091702297,96.69018076669312,110.208041666667,0.3448180060739556,99.49287033081056,93.727377415,86.53215535,99.59999999999998,752.5567932150001,1.9,76.812,74.6965,1.8325,27.600000000000005,22.9,4.0,0.994899988174438,35.97,0.958150029182434,22.568499565124498,43.8729991912842,10.2669997215271,16.845000267028798,2245000.0,4794000.0,75.1360473632813,93.76732635498048,11.757456489463353,14.1214548900946,18.771376937182986,2642505.5,6.486812100904195,17.10426847419595,21.07581,71.7555,0.611072022730303,0.3190032697548627
