,Unnamed: 0_x,code,protest,revolution,riots,strike,unrest,violence,date,geo_x,country_x,country_code,Unnamed: 0_y,Country,Time,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PP.GD.KD,EN.POP.DNST,EN.POP.SLUM.UR.ZS,EN.URB.LCTY,EN.URB.MCTY.TL.ZS,FR.INR.LNDP,FR.INR.RINR,FX.OWN.TOTL.40.ZS,GC.DOD.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,GC.XPN.INTP.RV.ZS,MS.MIL.XPND.GD.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,PA.NUS.FCRF,PA.NUS.PPPC.RF,PX.REX.REER,SE.ADT.1524.LT.FM.ZS,SE.ADT.1524.LT.ZS,SE.ADT.LITR.ZS,SE.ENR.PRSC.FM.ZS,SE.TER.CUAT.BA.FE.ZS,SE.TER.CUAT.BA.MA.ZS,SE.TER.CUAT.BA.ZS,SH.H2O.BASW.ZS,SH.MED.BEDS.ZS,SH.MED.CMHW.P3,SH.MED.NUMW.P3,SH.MED.PHYS.ZS,SH.STA.BASS.ZS,SH.XPD.CHEX.PP.CD,SI.DST.10TH.10,SI.DST.FRST.10,SI.POV.GINI,SI.POV.LMIC.GP,SI.POV.MDIM,SI.POV.MDIM.IT,SI.POV.MDIM.XQ,SL.UEM.1524.FE.ZS,SL.UEM.1524.MA.ZS,SL.UEM.INTM.ZS,SL.UEM.TOTL.ZS,SL.WAG.0714.ZS,SM.POP.TOTL.ZS,SN.ITK.MSFI.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.URB.TOTL.IN.ZS,ST.INT.ARVL,ST.INT.DPRT,geo_y,economy,Unnamed: 0,iso3,country_y,year,month,unrest_index
225,18577,2016-02-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2016-02-01,IQ,Iraq,IRQ,17895,Iraq,2016-02-01,1.2098233292266298,-4.51279856580732,97.96666666666664,99.26309712727868,0.383143519540339,86.19739953807787,44.70552,6302547.333333333,23.75703361285264,7.4388888888888784,45.88398204343523,8.43,,1.1857218637006337,0.961195902892377,4.59037202125382,-21.08082640169932,164267011695.871,4389.23673676121,1166.8888888888866,0.4794259988653197,,0.9303600192070008,88.8000030517578,82.1999969482422,0.8137999773025512,,,,93.95040010666666,1.38,0.006,1.7257333333333331,1.0364,92.28783001,350.7494608566667,23.7,3.7000000000000006,29.5,0.4000000000000001,,,,42.79999923706057,17.737666447957366,5.78000020980835,10.682666778564434,12.67,0.774481260826407,,71.20033333333333,67.18400000000001,69.86666666666667,892000.0,,IQ,IRQ,904,IRQ,Iraq,2016,2,1.4865367960539522
226,18578,2016-03-01/IQ,0.0,0.5,0.5,0.5,0.0,0.5,2016-03-01,IQ,Iraq,IRQ,17896,Iraq,2016-03-01,0.49336225540901,-4.51999698086704,98.0,99.28367996215822,0.381447698355258,86.39152911122989,44.70552,6314760.5,23.751284255833426,7.43812499999999,49.632163921208125,8.43,,1.219590435009705,0.9960866700744828,4.795341774984011,-23.36053328611921,164893786190.33624,4396.163314807272,1166.9999999999975,0.4796115943516505,,0.9303600192070008,88.8000030517578,82.1999969482422,0.8137999773025512,,,,94.024698405,1.38,0.0059999999999999,1.7067500000000002,1.0364,92.447943625,344.71951294,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,42.44224929809573,17.85824966430665,5.78000020980835,10.6942501068115,12.67,0.8237549701883552,,71.20349999999999,67.26675,69.88025,892000.0,,IQ,IRQ,919,IRQ,Iraq,2016,3,1.637456417356372
227,18579,2016-04-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2016-04-01,IQ,Iraq,IRQ,17897,Iraq,2016-04-01,-0.22309881840861,-4.52719539592676,98.03333333333336,99.3042627970378,0.379751877170177,86.58565868438188,44.70552,6326973.666666667,23.745534898814217,7.437361111111104,53.38034579898101,8.43,,1.2534590063187767,1.0309774372565883,5.0003115287142,-25.640240170539105,165520560684.80148,4403.089892853334,1167.1111111111084,0.4797971898379813,,0.9303600192070012,88.8000030517578,82.1999969482422,0.8137999773025509,,,,94.09899670333334,1.38,0.006,1.6877666666666666,1.0364,92.60805724,338.6895650233334,23.700000000000003,3.7,29.5,0.4000000000000001,,,,42.08449935913088,17.978832880655933,5.78000020980835,10.705833435058569,12.67,0.8730286795503036,,71.20666666666666,67.3495,69.89383333333335,892000.0,,IQ,IRQ,934,IRQ,Iraq,2016,4,2.155536279034268
228,18580,2016-05-01/IQ,0.5,0.5,0.5,0.5,0.0,0.5,2016-05-01,IQ,Iraq,IRQ,17898,Iraq,2016-05-01,-0.9395598922262302,-4.53439381098648,98.06666666666666,99.32484563191736,0.378056055985096,86.7797882575339,44.70552,6339186.833333333,23.739785541795005,7.436597222222217,57.12852767675391,8.43,,1.2873275776278483,1.0658682044386942,5.20528128244439,-27.919947054959,166147335179.26675,4410.016470899397,1167.2222222222192,0.4799827853243121,,0.9303600192070012,88.8000030517578,82.1999969482422,0.8137999773025509,,,,94.17329500166666,1.38,0.0059999999999999,1.668783333333333,1.0364000000000002,92.768170855,332.65961710666664,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,41.72674942016604,18.099416097005214,5.78000020980835,10.717416763305634,12.670000000000002,0.9223023889122518,,71.20983333333332,67.43225,69.90741666666666,892000.0,,IQ,IRQ,947,IRQ,Iraq,2016,5,2.629693211764975
229,18581,2016-06-01/IQ,0.0,0.5,0.0,0.5,0.0,0.5,2016-06-01,IQ,Iraq,IRQ,17899,Iraq,2016-06-01,-1.65602096604385,-4.5415922260462,98.09999999999998,99.34542846679692,0.376360234800015,86.97391783068589,44.70552,6351400.0,23.7340361847758,7.43583333333333,60.8767095545268,8.43,27.391890885084404,1.32119614893692,1.1007589716208,5.41025103617458,-30.199653939378905,166774109673.732,4416.94304894546,1167.33333333333,0.480168380810643,,0.9303600192070012,88.8000030517578,82.1999969482422,0.8137999773025509,,,,94.2475933,1.38,0.006,1.6498,1.0364,92.92828447,326.62966919,23.7,3.7000000000000006,29.5,0.4000000000000001,,,,41.3689994812012,18.2199993133545,5.78000020980835,10.7290000915527,12.67,0.9715760982742,,71.213,67.515,69.921,892000.0,,IQ,IRQ,961,IRQ,Iraq,2016,6,1.3665469532171437
230,18582,2016-07-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2016-07-01,IQ,Iraq,IRQ,17900,Iraq,2016-07-01,-1.4100806552393077,-4.476041700799816,98.11666666666667,99.3670012156169,0.3744352151205707,87.15438111954694,44.834225833333335,6363919.166666667,23.73344661976457,7.448206699346404,58.00362611476364,8.43,27.5655722970888,1.3842469061804925,1.2241733349494883,5.251344933641868,-28.608363687791517,168690257057.01108,4457.516411227151,1168.5555555555527,0.4803746667126017,,0.9316133509079618,88.97500292460121,82.29166412353517,0.8137999773025509,,,,94.32164156916669,1.3733333333333333,0.006,1.6552499999999997,1.0211666666666666,93.08946782083332,326.9910736091667,23.7,3.7,29.5,0.4000000000000001,,,,41.04241625467939,18.34899934132895,5.78000020980835,10.736583391825326,12.670000000000002,0.9715760982742,,71.31025,67.35658333333333,69.93541666666668,892000.0,,IQ,IRQ,975,IRQ,Iraq,2016,7,1.4681146842355275
231,18583,2016-08-01/IQ,0.0,0.5,0.0,0.5,0.0,0.5,2016-08-01,IQ,Iraq,IRQ,17901,Iraq,2016-08-01,-1.164140344434765,-4.410491175553432,98.13333333333333,99.38857396443689,0.3725101954411265,87.33484440840799,44.96293166666667,6376438.333333333,23.732857054753357,7.460580065359477,55.13054267500049,8.43,27.7392537090932,1.4472976634240649,1.3475876982781767,5.092438831109155,-27.01707343620413,170606404440.29016,4498.089773508843,1169.777777777775,0.4805809526145605,,0.9328666826089226,89.15000279744464,82.38333129882814,0.8137999773025509,,,,94.39568983833334,1.3666666666666665,0.0059999999999999,1.6607,1.0059333333333331,93.25065117166668,327.35247802833334,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,40.71583302815758,18.4779993693034,5.78000020980835,10.74416669209795,12.67,0.9715760982742,,71.4075,67.19816666666667,69.94983333333333,892000.0,,IQ,IRQ,990,IRQ,Iraq,2016,8,1.3573698148231736
232,18584,2016-09-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2016-09-01,IQ,Iraq,IRQ,17902,Iraq,2016-09-01,-0.9182000336302226,-4.344940650307048,98.15,99.41014671325684,0.3705851757616822,87.51530769726902,45.0916375,6388957.5,23.732267489742124,7.47295343137255,52.25745923523732,8.43,27.9129351210976,1.5103484206676374,1.4710020616068649,4.933532728576443,-25.42578318461675,172522551823.56924,4538.663135790534,1170.9999999999975,0.4807872385165193,,0.9341200143098832,89.32500267028807,82.47499847412111,0.8137999773025512,,,,94.4697381075,1.36,0.006,1.66615,0.9907,93.4118345225,327.7138824475,23.700000000000003,3.7,29.5,0.4000000000000001,,,,40.38924980163578,18.60699939727785,5.78000020980835,10.751749992370575,12.67,0.9715760982742,,71.50474999999999,67.03975000000001,69.96425,892000.0,,IQ,IRQ,1003,IRQ,Iraq,2016,9,1.3473979157331086
233,18585,2016-10-01/IQ,0.5,0.5,0.5,0.5,0.5,0.5,2016-10-01,IQ,Iraq,IRQ,17903,Iraq,2016-10-01,-0.67225972282568,-4.279390125060663,98.16666666666664,99.43171946207684,0.368660156082238,87.69577098613007,45.220343333333325,6401476.666666667,23.7316779247309,7.485326797385624,49.38437579547416,8.43,28.086616533102003,1.5733991779112098,1.5944164249355532,4.77462662604373,-23.834492933029367,174438699206.84833,4579.236498072227,1172.22222222222,0.480993524418478,,0.935373346010844,89.50000254313149,82.56666564941406,0.8137999773025512,,,,94.54378637666667,1.3533333333333335,0.006,1.6716,0.9754666666666668,93.57301787333334,328.07528686666666,23.700000000000003,3.7000000000000006,29.5,0.4000000000000001,,,,40.062666575113965,18.7359994252523,5.78000020980835,10.7593332926432,12.67,0.9715760982742,,71.60199999999999,66.88133333333333,69.97866666666667,892000.0,,IQ,IRQ,1017,IRQ,Iraq,2016,10,1.3923541763375642
234,18586,2016-11-01/IQ,0.5,0.5,0.0,0.5,0.5,0.5,2016-11-01,IQ,Iraq,IRQ,17904,Iraq,2016-11-01,-0.4263194120211375,-4.213839599814279,98.18333333333332,99.4532922108968,0.3667351364027937,87.87623427499112,45.34904916666667,6413995.833333333,23.731088359719674,7.497700163398697,46.51129235571101,8.43,28.2602979451064,1.6364499351547823,1.7178307882642414,4.615720523511018,-22.243202681441986,176354846590.1274,4619.809860353918,1173.4444444444423,0.4811998103204367,,0.9366266777118047,89.67500241597493,82.65833282470703,0.8137999773025512,,,,94.61783464583334,1.346666666666667,0.0059999999999999,1.6770499999999997,0.9602333333333334,93.73420122416668,328.4366912858333,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,39.73608334859216,18.864999453226748,5.78000020980835,10.766916592915823,12.67,0.9715760982742,,71.69924999999999,66.72291666666668,69.99308333333333,892000.0,,IQ,IRQ,1031,IRQ,Iraq,2016,11,1.9487706236451745
235,18587,2016-12-01/IQ,0.0,0.5,0.5,0.5,0.0,0.5,2016-12-01,IQ,Iraq,IRQ,17905,Iraq,2016-12-01,-0.180379101216595,-4.148289074567895,98.2,99.4748649597168,0.3648101167233495,88.05669756385215,45.477755,6426515.0,23.73049879470845,7.51007352941177,43.63820891594785,8.43,28.4339793571108,1.699500692398355,1.8412451515929296,4.456814420978305,-20.6519124298546,178270993973.4065,4660.38322263561,1174.666666666665,0.4814060962223954,,0.9378800094127656,89.85000228881836,82.75,0.8137999773025509,,,,94.691882915,1.34,0.006,1.6825,0.945,93.89538457499998,328.798095705,23.7,3.7,29.5,0.4000000000000001,,,,39.40950012207036,18.9939994812012,5.78000020980835,10.774499893188448,12.670000000000002,0.9715760982742,,71.7965,66.56450000000001,70.00750000000001,892000.0,,IQ,IRQ,1045,IRQ,Iraq,2016,12,1.5326086161666397
236,18588,2017-01-01/IQ,0.0,0.5,0.5,0.5,0.5,0.5,2017-01-01,IQ,Iraq,IRQ,17906,Iraq,2017-01-01,0.0655612095879474,-4.082738549321511,98.21666666666664,99.4964377085368,0.3628850970439052,88.2371608527132,45.60646083333333,6439034.166666667,23.729909229697228,7.522446895424843,40.76512547618469,8.43,28.607660769115203,1.7625514496419277,1.9646595149216184,4.297908318445592,-19.06062217826722,180187141356.6856,4700.956584917301,1175.8888888888875,0.4816123821243542,,0.9391333411137264,90.02500216166179,82.84166717529297,0.8137999773025509,,,,94.76593118416666,1.3333333333333333,0.0059999999999999,1.68795,0.9297666666666666,94.05656792583332,329.15950012416664,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,39.08291689554854,19.122999509175653,5.78000020980835,10.782083193461077,12.67,0.9715760982742,,71.89375,66.40608333333334,70.02191666666666,892000.0,,IQ,IRQ,1059,IRQ,Iraq,2017,1,1.098731798801162
237,18589,2017-02-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2017-02-01,IQ,Iraq,IRQ,17907,Iraq,2017-02-01,0.3115015203924899,-4.017188024075127,98.23333333333332,99.51801045735677,0.360960077364461,88.41762414157425,45.735166666666665,6451553.333333333,23.729319664686,7.534820261437917,37.892042036421536,8.43,28.7813421811196,1.8256022068855,2.0880738782503063,4.13900221591288,-17.469331926679832,182103288739.96463,4741.529947198994,1177.1111111111102,0.481818668026313,,0.9403866728146872,90.2000020345052,82.93333435058594,0.8137999773025509,,,,94.83997945333334,1.3266666666666669,0.006,1.6934000000000002,0.9145333333333334,94.21775127666665,329.5209045433333,23.7,3.7000000000000006,29.5,0.4000000000000001,,,,38.75633366902673,19.251999537150105,5.78000020980835,10.7896664937337,12.670000000000002,0.9715760982742,,71.991,66.24766666666666,70.03633333333333,892000.0,,IQ,IRQ,1073,IRQ,Iraq,2017,2,0.7965396415355516
238,18590,2017-03-01/IQ,0.0,0.5,0.0,0.5,0.0,0.5,2017-03-01,IQ,Iraq,IRQ,17908,Iraq,2017-03-01,0.5574418311970324,-3.951637498828743,98.25,99.53958320617676,0.3590350576850167,88.59808743043527,45.86387249999999,6464072.5,23.72873009967477,7.547193627450991,35.01895859665837,8.43,28.955023593124,1.8886529641290728,2.2114882415789947,3.980096113380168,-15.878041675092453,184019436123.2437,4782.103309480685,1178.3333333333326,0.4820249539282717,,0.941640004515648,90.37500190734865,83.02500152587889,0.8137999773025509,,,,94.9140277225,1.32,0.006,1.69885,0.8993000000000001,94.3789346275,329.8823089625,23.700000000000003,3.7,29.5,0.4000000000000001,,,,38.429750442504925,19.38099956512455,5.78000020980835,10.797249794006325,12.67,0.9715760982742,,72.08825,66.08925,70.05075,892000.0,,IQ,IRQ,1087,IRQ,Iraq,2017,3,1.2850760888405492
239,18591,2017-04-01/IQ,0.0,0.5,0.0,0.5,0.0,0.5,2017-04-01,IQ,Iraq,IRQ,17909,Iraq,2017-04-01,0.803382142001575,-3.8860869735823584,98.26666666666664,99.56115595499676,0.3571100380055725,88.77855071929632,45.99257833333333,6476591.666666667,23.72814053466355,7.559566993464063,32.145875156895215,8.43,29.1287050051284,1.9517037213726447,2.334902604907683,3.821190010847456,-14.286751423505068,185935583506.52283,4822.676671762377,1179.555555555555,0.4822312398302305,,0.9428933362166086,90.55000178019206,83.11666870117186,0.8137999773025509,,,,94.98807599166666,1.3133333333333337,0.0059999999999999,1.7043,0.8840666666666667,94.54011797833331,330.2437133816666,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,38.10316721598311,19.509999593099,5.78000020980835,10.80483309427895,12.670000000000002,0.9715760982742,,72.1855,65.93083333333334,70.06516666666666,892000.0,,IQ,IRQ,1102,IRQ,Iraq,2017,4,0.8585790383208024
240,18592,2017-05-01/IQ,0.0,0.5,0.0,0.5,0.5,0.5,2017-05-01,IQ,Iraq,IRQ,17910,Iraq,2017-05-01,1.0493224528061174,-3.820536448335974,98.28333333333336,99.58272870381673,0.3551850183261282,88.95901400815735,46.12128416666666,6489110.833333333,23.727550969652324,7.571940359477136,29.272791717132066,8.43,29.3023864171328,2.0147544786162177,2.4583169682363715,3.662283908314743,-12.695461171917684,187851730889.8019,4863.250034044068,1180.7777777777776,0.4824375257321893,,0.9441466679175692,90.72500165303548,83.20833587646483,0.8137999773025512,,,,95.06212426083331,1.3066666666666666,0.006,1.70975,0.8688333333333335,94.70130132916664,330.60511780083334,23.7,3.7,29.5,0.4000000000000001,,,,37.77658398946131,19.63899962107345,5.78000020980835,10.812416394551574,12.67,0.9715760982742,,72.28275,65.77241666666667,70.07958333333333,892000.0,,IQ,IRQ,1117,IRQ,Iraq,2017,5,1.01392666251632
241,18593,2017-06-01/IQ,0.5,0.5,0.0,0.5,0.0,0.0,2017-06-01,IQ,Iraq,IRQ,17911,Iraq,2017-06-01,1.29526276361066,-3.75498592308959,98.3,99.6043014526367,0.353259998646684,89.1394772970184,46.24999,6501630.0,23.7269614046411,7.584313725490211,26.3997082773689,8.43,29.476067829137204,2.07780523585979,2.58173133156506,3.50337780578203,-11.104170920330304,189767878273.08096,4903.82339632576,1182.0,0.482643811634148,,0.94539999961853,90.9000015258789,83.3000030517578,0.8137999773025512,,,,95.13617253,1.3,0.006,1.7152,0.8536000000000001,94.86248467999998,330.96652222,23.7,3.7000000000000006,29.5,0.4000000000000001,,,,37.4500007629395,19.7679996490479,5.78000020980835,10.8199996948242,12.67,0.9715760982742,,72.38,65.614,70.094,892000.0,,IQ,IRQ,1132,IRQ,Iraq,2017,6,0.8322086188999244
242,18594,2017-07-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2017-07-01,IQ,Iraq,IRQ,17912,Iraq,2017-07-01,1.8502093143743423,-3.666069953129817,98.33333333333331,99.62661552429198,0.3565145834341758,89.3166944234573,46.24999,6514409.5,23.72828081407473,7.584313725490209,26.3997082773689,9.284999999999998,30.008312690001198,2.128573983448194,2.615562131850391,3.5332656568923317,-8.957960027899018,189480103137.1388,4887.038164729406,1182.1666666666667,0.4818914559365004,,0.9474916656812028,91.116668065389,83.49166933695473,0.8137999773025512,,,,95.20993391666666,1.3016666666666667,0.0059999999999999,1.723316666666667,0.8522583333333333,95.02470007083332,341.1022822091667,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,39.54016749064132,19.91749970118209,5.78000020980835,11.003333091735824,12.67,0.9715760982742,,72.45125,65.77225,70.10933333333332,892000.0,,IQ,IRQ,1147,IRQ,Iraq,2017,7,0.8339257078950348
243,18595,2017-08-01/IQ,0.0,0.5,0.5,0.5,0.0,0.5,2017-08-01,IQ,Iraq,IRQ,17913,Iraq,2017-08-01,2.4051558651380245,-3.577153983170044,98.36666666666666,99.64892959594724,0.3597691682216675,89.49391154989621,46.24999,6527189.0,23.729600223508346,7.584313725490209,26.3997082773689,10.14,30.540557550865184,2.1793427310365985,2.6493929321357235,3.563153508002633,-6.811749135467735,189192328001.1965,4870.252933133053,1182.3333333333333,0.481139100238853,,0.949583331743876,91.3333346048991,83.68333562215167,0.8137999773025509,,,,95.28369530333332,1.3033333333333337,0.006,1.7314333333333334,0.8509166666666667,95.18691546166666,351.2380421983334,23.700000000000003,3.7,29.5,0.4000000000000001,,,,41.63033421834314,20.066999753316285,5.78000020980835,11.186666488647449,12.67,0.9715760982742,,72.5225,65.93050000000001,70.12466666666667,892000.0,,IQ,IRQ,1162,IRQ,Iraq,2017,8,0.9216766875421882
244,18596,2017-09-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2017-09-01,IQ,Iraq,IRQ,17914,Iraq,2017-09-01,2.9601024159017078,-3.4882380132102697,98.4,99.67124366760252,0.3630237530091593,89.67112867633512,46.24999,6539968.5,23.730919632941973,7.584313725490211,26.3997082773689,10.995,31.07280241172917,2.2301114786250023,2.6832237324210557,3.593041359112935,-4.66553824303645,188904552865.25424,4853.467701536701,1182.5,0.4803867445412055,,0.9516749978065489,91.55000114440918,83.87500190734862,0.8137999773025509,,,,95.35745669,1.3050000000000002,0.0059999999999999,1.7395500000000002,0.8495750000000001,95.3491308525,361.3738021875,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,43.72050094604495,20.216499805450475,5.78000020980835,11.369999885559077,12.670000000000002,0.9715760982742,,72.59375,66.08875,70.14,892000.0,,IQ,IRQ,1176,IRQ,Iraq,2017,9,0.8685136286142836
245,18597,2017-10-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2017-10-01,IQ,Iraq,IRQ,17915,Iraq,2017-10-01,3.5150489666653897,-3.3993220432504963,98.43333333333334,99.6935577392578,0.366278337796651,89.848345802774,46.24999,6552748.0,23.7322390423756,7.584313725490209,26.3997082773689,11.85,31.60504727259317,2.280880226213407,2.717054532706386,3.6229292102232367,-2.519327350605167,188616777729.312,4836.682469940347,1182.6666666666667,0.4796343888435579,,0.9537666638692216,91.76666768391928,84.06666819254555,0.8137999773025509,,,,95.43121807666668,1.3066666666666666,0.006,1.7476666666666667,0.8482333333333334,95.51134624333334,371.5095621766666,23.7,3.7000000000000006,29.5,0.4000000000000001,,,,45.81066767374677,20.365999857584665,5.78000020980835,11.553333282470698,12.67,0.9715760982742,,72.665,66.247,70.15533333333333,892000.0,,IQ,IRQ,1190,IRQ,Iraq,2017,10,0.9620090731181058
246,18598,2017-11-01/IQ,0.5,0.5,0.0,0.5,0.5,0.5,2017-11-01,IQ,Iraq,IRQ,17916,Iraq,2017-11-01,4.0699955174290725,-3.3104060732907232,98.46666666666668,99.71587181091309,0.3695329225841428,90.02556292921291,46.24999,6565527.5,23.733558451809227,7.584313725490211,26.3997082773689,12.705,32.13729213345716,2.3316489738018107,2.7508853329917184,3.652817061333538,-0.373116458173884,188329002593.36972,4819.897238343993,1182.8333333333333,0.4788820331459105,,0.9558583299318948,91.98333422342937,84.25833447774251,0.8137999773025509,,,,95.50497946333331,1.3083333333333331,0.006,1.7557833333333337,0.8468916666666667,95.67356163416666,381.6453221658333,23.7,3.7,29.5,0.4000000000000001,,,,47.90083440144858,20.51549990971886,5.78000020980835,11.736666679382324,12.670000000000002,0.9715760982742,,72.73625,66.40525000000001,70.17066666666666,892000.0,,IQ,IRQ,1203,IRQ,Iraq,2017,11,0.7272894165109005
247,18599,2017-12-01/IQ,0.5,0.5,0.5,0.5,0.0,0.5,2017-12-01,IQ,Iraq,IRQ,17917,Iraq,2017-12-01,4.624942068192754,-3.22149010333095,98.5,99.73818588256836,0.3727875073716344,90.2027800556518,46.24999,6578307.0,23.73487786124285,7.584313725490209,26.3997082773689,13.56,32.66953699432115,2.382417721390215,2.78471613327705,3.68270491244384,1.773094434257399,188041227457.4275,4803.11200674764,1183.0,0.478129677448263,,0.9579499959945676,92.20000076293944,84.45000076293945,0.8137999773025509,,,,95.57874085,1.31,0.0059999999999999,1.7639000000000002,0.8455499999999999,95.835777025,391.781082155,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,49.9910011291504,20.66499996185305,5.78000020980835,11.920000076293949,12.67,0.9715760982742,,72.80749999999999,66.5635,70.18599999999999,892000.0,,IQ,IRQ,1217,IRQ,Iraq,2017,12,0.8406089904907038
248,18600,2018-01-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2018-01-01,IQ,Iraq,IRQ,17918,Iraq,2018-01-01,5.179888618956437,-3.1325741333711767,98.53333333333332,99.76049995422365,0.3760420921591262,90.37999718209068,46.24999,6591086.5,23.73619727067647,7.584313725490209,26.3997082773689,14.415,33.20178185518514,2.433186468978619,2.818546933562382,3.7125927635541416,3.919305326688683,187753452321.48523,4786.326775151287,1183.1666666666667,0.4773773217506155,,0.9600416620572404,92.41666730244954,84.6416670481364,0.8137999773025512,,,,95.65250223666663,1.3116666666666668,0.006,1.7720166666666666,0.8442083333333333,95.99799241583332,401.91684214416665,23.700000000000003,3.7,29.5,0.4000000000000001,,,,52.08116785685223,20.81450001398724,5.78000020980835,12.103333473205574,12.67,0.9715760982742,,72.87875,66.72175,70.20133333333332,892000.0,,IQ,IRQ,1232,IRQ,Iraq,2018,1,0.6165889930545942
249,18601,2018-02-01/IQ,0.0,0.5,0.0,0.5,0.0,0.5,2018-02-01,IQ,Iraq,IRQ,17919,Iraq,2018-02-01,5.73483516972012,-3.043658163411403,98.56666666666666,99.7828140258789,0.3792966769466179,90.5572143085296,46.24999,6603866.0,23.73751668011009,7.584313725490211,26.3997082773689,15.27,33.73402671604914,2.483955216567024,2.852377733847713,3.742480614664443,6.065516219119966,187465677185.54297,4769.541543554933,1183.3333333333333,0.476624966052968,,0.9621333281199131,92.63333384195964,84.83333333333333,0.8137999773025512,,,,95.72626362333332,1.3133333333333337,0.006,1.7801333333333331,0.8428666666666667,96.16020780666668,412.0526021333333,23.700000000000003,3.7000000000000006,29.5,0.4000000000000001,,,,54.17133458455404,20.964000066121432,5.78000020980835,12.2866668701172,12.67,0.9715760982742,,72.95,66.88000000000001,70.21666666666667,892000.0,,IQ,IRQ,1247,IRQ,Iraq,2018,2,0.4502948442663097
250,18602,2018-03-01/IQ,0.0,0.5,0.0,0.5,0.0,0.5,2018-03-01,IQ,Iraq,IRQ,17920,Iraq,2018-03-01,6.289781720483802,-2.9547421934516294,98.6,99.80512809753418,0.3825512617341097,90.7344314349685,46.24999,6616645.5,23.738836089543724,7.584313725490209,26.3997082773689,16.125,34.26627157691313,2.534723964155428,2.886208534133045,3.772368465774745,8.21172711155125,187177902049.60077,4752.75631195858,1183.5,0.4758726103553204,,0.9642249941825862,92.85000038146973,85.02499961853027,0.8137999773025512,,,,95.80002501,1.3150000000000002,0.0059999999999999,1.78825,0.841525,96.32242319750002,422.1883621225,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,56.26150131225585,21.113500118255622,5.78000020980835,12.470000267028825,12.67,0.9715760982742,,73.02125,67.03825,70.23200000000001,892000.0,,IQ,IRQ,1261,IRQ,Iraq,2018,3,0.7671007451127829
251,18603,2018-04-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2018-04-01,IQ,Iraq,IRQ,17921,Iraq,2018-04-01,6.844728271247486,-2.865826223491857,98.63333333333334,99.82744216918944,0.3858058465216015,90.9116485614074,46.24999,6629425.0,23.740155498977348,7.584313725490209,26.3997082773689,16.98,34.79851643777712,2.585492711743832,2.9200393344183766,3.8022563168850474,10.357938003982532,186890126913.65848,4735.9710803622265,1183.6666666666667,0.475120254657673,,0.9663166602452592,93.0666669209798,85.21666590372722,0.8137999773025509,,,,95.87378639666667,1.3166666666666669,0.006,1.796366666666667,0.8401833333333334,96.48463858833333,432.32412211166667,23.7,3.7,29.5,0.4000000000000001,,,,58.35166803995767,21.263000170389816,5.78000020980835,12.65333366394045,12.670000000000002,0.9715760982742,,73.0925,67.1965,70.24733333333334,892000.0,,IQ,IRQ,1275,IRQ,Iraq,2018,4,0.6009336776249455
252,18604,2018-05-01/IQ,0.5,0.5,0.0,0.5,0.0,0.5,2018-05-01,IQ,Iraq,IRQ,17922,Iraq,2018-05-01,7.399674822011167,-2.7769102535320838,98.66666666666669,99.84975624084473,0.3890604313090932,91.08886568784632,46.24999,6642204.5,23.74147490841097,7.584313725490211,26.3997082773689,17.835000000000004,35.33076129864111,2.636261459332236,2.9538701347037084,3.832144167995348,12.504148896413817,186602351777.71625,4719.185848765874,1183.8333333333333,0.4743678989600255,,0.9684083263079324,93.28333346048991,85.40833218892415,0.8137999773025509,,,,95.94754778333332,1.3183333333333336,0.0059999999999999,1.8044833333333332,0.8388416666666666,96.64685397916668,442.4598821008333,23.7,3.7000000000000006,29.5,0.3999999999999999,,,,60.441834767659486,21.41250022252401,5.78000020980835,12.836667060852074,12.67,0.9715760982742,,73.16375000000001,67.35475000000001,70.26266666666668,892000.0,,IQ,IRQ,1290,IRQ,Iraq,2018,5,0.9844569984420254
