,iso3,country,year,month,unrest_index
7372,DZA,Algeria,2017,4,-0.3052359141596922
7373,EGY,Egypt,2017,4,-0.10490599723021908
7374,LBY,Libya,2017,4,-0.12070611726068385
7375,MAR,Morocco,2017,4,-0.33703121743087444
7376,SDN,Sudan,2017,4,-0.19522026357719674
7377,TUN,Tunisia,2017,4,-0.2332575895764638
7429,ARE,United Arab Emirates,2017,5,-0.3403472920051695
7430,BHR,Bahrain,2017,5,0.07572253546373627
7431,IRN,Iran,2017,5,-0.17259293118788915
7432,IRQ,Iraq,2017,5,1.5172396592308313
7433,ISR,Israel,2017,5,-0.3062112302109555
7434,JOR,Jordan,2017,5,-0.317134769985104
7435,KWT,Kuwait,2017,5,-0.3403472920051695
7436,LBN,Lebanon,2017,5,-0.24262062366859108
7437,PSE,Palestine,2017,5,-0.14001737507569637
7438,SAU,Saudi Arabia,2017,5,-0.10919738785577741
7439,SYR,Syria,2017,5,7.7541907438491116
7440,TUR,Turkey,2017,5,0.23430892539914197
7441,YEM,Yemen,2017,5,1.9091216486284082
7442,DZA,Algeria,2017,5,-0.25354416344273956
7443,EGY,Egypt,2017,5,-0.16713116130081493
7444,LBY,Libya,2017,5,-0.07857246384611112
7445,MAR,Morocco,2017,5,-0.3118680633082824
7446,SDN,Sudan,2017,5,-0.14801496669605507
7447,TUN,Tunisia,2017,5,-0.2480823935556653
7499,BHR,Bahrain,2017,6,-0.03468324153926452
7500,IRN,Iran,2017,6,-0.1499655987985816
7501,IRQ,Iraq,2017,6,1.0828338899981762
7502,ISR,Israel,2017,6,-0.31381869541080887
7503,JOR,Jordan,2017,6,-0.34112754484618013
7504,LBN,Lebanon,2017,6,-0.2619318814836036
7505,OMN,Oman,2017,6,-0.34015222879491686
7506,PSE,Palestine,2017,6,-0.21901797522802025
7507,SAU,Saudi Arabia,2017,6,-0.19970671741300772
7508,SYR,Syria,2017,6,9.021126294440084
7509,TUR,Turkey,2017,6,0.15823427340060786
7510,YEM,Yemen,2017,6,1.7481945001699706
7511,DZA,Algeria,2017,6,-0.3058211037904502
7512,EGY,Egypt,2017,6,-0.25003302565819185
7513,LBY,Libya,2017,6,-0.09573802634834445
7514,MAR,Morocco,2017,6,-0.3153792010928301
7515,SDN,Sudan,2017,6,-0.19053874653113312
7516,TUN,Tunisia,2017,6,-0.25607998517602404
7568,BHR,Bahrain,2017,7,-0.11680485305563082
7569,IRN,Iran,2017,7,-0.14274826001923346
7570,IRQ,Iraq,2017,7,1.1197008367359274
7571,ISR,Israel,2017,7,-0.3149890746723248
7572,JOR,Jordan,2017,7,-0.31693970677485134
7573,KWT,Kuwait,2017,7,-0.33956703916415887
7574,LBN,Lebanon,2017,7,-0.14177294396797022
7575,PSE,Palestine,2017,7,-0.12519257109649484
7576,SAU,Saudi Arabia,2017,7,-0.12168143331194711
7577,SYR,Syria,2017,7,8.695565796528408
7578,TUR,Turkey,2017,7,0.1420440269496378
7579,YEM,Yemen,2017,7,2.0456658958052643
7580,DZA,Algeria,2017,7,-0.28807035165745887
7581,EGY,Egypt,2017,7,-0.019078184719052392
7582,LBY,Libya,2017,7,-0.07642676853333195
7583,MAR,Morocco,2017,7,-0.3286434993900104
7584,SDN,Sudan,2017,7,-0.20965494113589295
7585,TUN,Tunisia,2017,7,-0.2831937714011426
7630,BHR,Bahrain,2017,8,-0.16654597167005697
7631,IRN,Iran,2017,8,-0.2094598779256403
7632,IRQ,Iraq,2017,8,1.4156117266891999
7633,ISR,Israel,2017,8,-0.31752489640560927
7634,JOR,Jordan,2017,8,-0.3335200796463267
7635,LBN,Lebanon,2017,8,-0.16635090845980433
7636,PSE,Palestine,2017,8,-0.2675887145809305
7637,SAU,Saudi Arabia,2017,8,-0.17337318402889976
7638,SYR,Syria,2017,8,9.324449586382956
7639,TUR,Turkey,2017,8,0.0944486036479908
7640,YEM,Yemen,2017,8,2.1939139355972794
7641,DZA,Algeria,2017,8,-0.29977414427261795
7642,EGY,Egypt,2017,8,-0.2022425391462922
7643,LBY,Libya,2017,8,-0.16303483388550924
7644,MAR,Morocco,2017,8,-0.3286434993900104
7645,SDN,Sudan,2017,8,-0.27363567409876266
7646,TUN,Tunisia,2017,8,-0.30543097736994484
7692,BHR,Bahrain,2017,9,-0.2276007564791369
7693,IRN,Iran,2017,9,-0.2211636705407994
7694,IRQ,Iraq,2017,9,0.9966159510665042
7695,ISR,Israel,2017,9,-0.3229866662926835
7696,JOR,Jordan,2017,9,-0.3403472920051695
7697,LBN,Lebanon,2017,9,-0.29216667907276456
7698,PSE,Palestine,2017,9,-0.2642726400066354
7699,SAU,Saudi Arabia,2017,9,-0.200682033464271
7700,SYR,Syria,2017,9,9.832004059460356
7701,TUR,Turkey,2017,9,0.11922163135007756
7702,YEM,Yemen,2017,9,2.047616527907791
7703,DZA,Algeria,2017,9,-0.28377896103190053
7704,EGY,Egypt,2017,9,-0.2231143026433259
7705,LBY,Libya,2017,9,-0.04755741341593952
7706,MAR,Morocco,2017,9,-0.32123109740040967
7707,SDN,Sudan,2017,9,-0.2473021407146547
7708,TUN,Tunisia,2017,9,-0.28241351856013197
7759,BHR,Bahrain,2017,10,-0.1950252003669441
7760,IRN,Iran,2017,10,-0.13650623729114864
7761,IRQ,Iraq,2017,10,1.253124072548741
7762,ISR,Israel,2017,10,-0.31674464356459864
7763,LBN,Lebanon,2017,10,-0.2693442834732043
7764,PSE,Palestine,2017,10,-0.2654430192681513
7765,SAU,Saudi Arabia,2017,10,-0.06901436654373119
7766,SYR,Syria,2017,10,8.68678795206704
7767,TUR,Turkey,2017,10,0.06050760506402944
7768,YEM,Yemen,2017,10,2.2140054462533025
7769,DZA,Algeria,2017,10,-0.27051466273472025
7770,EGY,Egypt,2017,10,-0.19053874653113312
7771,LBY,Libya,2017,10,-0.06023652208236187
7772,MAR,Morocco,2017,10,-0.3208409709799043
7773,SDN,Sudan,2017,10,-0.17981026996723726
7774,TUN,Tunisia,2017,10,-0.28026782324735283
7822,BHR,Bahrain,2017,11,-0.18683254553633272
7823,IRN,Iran,2017,11,-0.11778016910689408
7824,IRQ,Iraq,2017,11,0.7506412429379107
7825,ISR,Israel,2017,11,-0.3124532529390403
7826,JOR,Jordan,2017,11,-0.33644602780011645
7827,LBN,Lebanon,2017,11,-0.29372718475478576
7828,PSE,Palestine,2017,11,-0.2787073175653316
7829,SAU,Saudi Arabia,2017,11,-0.14411370249100203
7830,SYR,Syria,2017,11,8.3602521381041
7831,TUR,Turkey,2017,11,0.021885089434004433
7832,YEM,Yemen,2017,11,1.838703829727201
7833,DZA,Algeria,2017,11,-0.290801236600996
7834,EGY,Egypt,2017,11,-0.2086796250846297
7835,LBY,Libya,2017,11,-0.04502159168265505
7836,MAR,Morocco,2017,11,-0.3319595739643055
7837,SDN,Sudan,2017,11,-0.2408650547763172
7838,TUN,Tunisia,2017,11,-0.27402580051926795
7887,BHR,Bahrain,2017,12,-0.10627143970198763
7888,IRN,Iran,2017,12,-0.022394259293347468
7889,IRQ,Iraq,2017,12,0.7387423871124988
7890,ISR,Israel,2017,12,-0.2728554212577521
7891,JOR,Jordan,2017,12,-0.2989938914316074
7892,KWT,Kuwait,2017,12,-0.3403472920051695
7893,LBN,Lebanon,2017,12,-0.2810480760883634
7894,PSE,Palestine,2017,12,0.04704824355659648
7895,SAU,Saudi Arabia,2017,12,0.07728304114575747
7896,SYR,Syria,2017,12,6.164230517079749
7897,TUR,Turkey,2017,12,-0.09495777350733385
7898,YEM,Yemen,2017,12,2.8727339072765066
7899,DZA,Algeria,2017,12,-0.2640775767963827
7900,EGY,Egypt,2017,12,-0.1897584936901225
7901,LBY,Libya,2017,12,-0.18117571243900582
7902,MAR,Morocco,2017,12,-0.32493729839521
7903,SDN,Sudan,2017,12,-0.27890238077558427
7904,TUN,Tunisia,2017,12,-0.2839740242421532
8001,BHR,Bahrain,2018,1,-0.1538668630036346
8002,IRN,Iran,2018,1,-0.029221471652190273
8003,IRQ,Iraq,2018,1,0.5668916988799129
8004,ISR,Israel,2018,1,-0.30035933390337594
8005,JOR,Jordan,2018,1,-0.3302040050720316
8006,LBN,Lebanon,2018,1,-0.27246529483724674
8007,OMN,Oman,2018,1,-0.33956703916415887
8008,PSE,Palestine,2018,1,0.07123608162792527
8009,SAU,Saudi Arabia,2018,1,0.045097611454069965
8010,SYR,Syria,2018,1,10.211206940191511
8011,TUR,Turkey,2018,1,-0.10393068117895582
8012,YEM,Yemen,2018,1,3.231845277351638
8014,DZA,Algeria,2018,1,-0.26037137580158237
8015,EGY,Egypt,2018,1,-0.22545506116635775
8016,LBY,Libya,2018,1,-0.03741412648280164
8017,MAR,Morocco,2018,1,-0.31635451714409335
8018,SDN,Sudan,2018,1,-0.2424255604583384
8019,TUN,Tunisia,2018,1,-0.1768843218134475
8129,BHR,Bahrain,2018,2,-0.12226662294270506
8130,IRN,Iran,2018,2,-0.12519257109649484
8131,IRQ,Iraq,2018,2,0.474431737220156
8132,ISR,Israel,2018,2,-0.31069768404676645
8133,JOR,Jordan,2018,2,-0.28377896103190053
8134,LBN,Lebanon,2018,2,-0.27363567409876266
8135,PSE,Palestine,2018,2,0.08450037992510558
8136,SAU,Saudi Arabia,2018,2,0.039245715146490424
8137,SYR,Syria,2018,2,9.046094385352422
8138,TUR,Turkey,2018,2,-0.09963929055339749
8139,YEM,Yemen,2018,2,2.5011384917452055
8141,DZA,Algeria,2018,2,-0.29372718475478576
8142,EGY,Egypt,2018,2,-0.1776645746544581
8143,LBY,Libya,2018,2,-0.14177294396797022
8144,MAR,Morocco,2018,2,-0.33078919470278956
8145,SDN,Sudan,2018,2,-0.2584207436990558
8146,TUN,Tunisia,2018,2,-0.3048457877391869
8256,BHR,Bahrain,2018,3,-0.16069407536247743
8257,IRN,Iran,2018,3,-0.1647904027777831
8258,IRQ,Iraq,2018,3,0.8553901868435845
8259,ISR,Israel,2018,3,-0.312648316149293
8260,JOR,Jordan,2018,3,-0.28865554128821685
8261,LBN,Lebanon,2018,3,-0.25237378418122364
8262,PSE,Palestine,2018,3,-0.007179328893640648
8263,SAU,Saudi Arabia,2018,3,-0.0262955234984005
8264,SYR,Syria,2018,3,7.953935471147827
8265,TUR,Turkey,2018,3,-0.005618823211619436
8266,YEM,Yemen,2018,3,3.0063522062995727
8268,DZA,Algeria,2018,3,-0.3206459077696517
8269,EGY,Egypt,2018,3,-0.23267239994570585
8270,LBY,Libya,2018,3,-0.08637499225621718
8271,MAR,Morocco,2018,3,-0.32513236160546266
8272,SDN,Sudan,2018,3,-0.14216307038847553
8273,TUN,Tunisia,2018,3,-0.30152971316489185
8383,BHR,Bahrain,2018,4,-0.19522026357719674
8384,IRN,Iran,2018,4,-0.012641098780714892
8385,IRQ,Iraq,2018,4,0.6094154787149909
8386,ISR,Israel,2018,4,-0.2857295931344271
8387,JOR,Jordan,2018,4,-0.3013346499546392
8388,LBN,Lebanon,2018,4,-0.2693442834732043
8389,OMN,Oman,2018,4,-0.34015222879491686
8390,PSE,Palestine,2018,4,0.09659429896076997
8391,SAU,Saudi Arabia,2018,4,-0.06901436654373119
8392,SYR,Syria,2018,4,5.751086637764633
8393,TUR,Turkey,2018,4,0.03183331315688966
8394,YEM,Yemen,2018,4,3.1185135521948477
8396,DZA,Algeria,2018,4,-0.30874705194423996
8397,EGY,Egypt,2018,4,-0.25607998517602404
8398,LBY,Libya,2018,4,-0.23618353773025358
8399,MAR,Morocco,2018,4,-0.32922868902076835
8400,SDN,Sudan,2018,4,-0.21550683744347252
8401,TUN,Tunisia,2018,4,-0.3155742643030828
8513,BHR,Bahrain,2018,5,-0.1973659588899759
8514,IRN,Iran,2018,5,0.059532289012766186
8515,IRQ,Iraq,2018,5,0.780680977316819
8516,ISR,Israel,2018,5,-0.2147265846024619
8517,JOR,Jordan,2018,5,-0.3021149027956498
8518,KWT,Kuwait,2018,5,-0.33956703916415887
8519,LBN,Lebanon,2018,5,-0.2552997323350134
8520,PSE,Palestine,2018,5,0.2924377620544321
8521,SAU,Saudi Arabia,2018,5,-0.045606781313413
8522,SYR,Syria,2018,5,3.5663786829349355
8523,TUR,Turkey,2018,5,0.17403439343107263
8524,YEM,Yemen,2018,5,2.8721487176457488
8526,DZA,Algeria,2018,5,-0.3001642706931233
8527,EGY,Egypt,2018,5,-0.25607998517602404
8528,LBY,Libya,2018,5,-0.039364758585328154
8529,MAR,Morocco,2018,5,-0.330008941861779
8530,SDN,Sudan,2018,5,-0.217457469545999
8531,TUN,Tunisia,2018,5,-0.3011395867443865
8642,BHR,Bahrain,2018,6,-0.21453152139220924
8643,IRN,Iran,2018,6,-0.15055078842933953
8644,IRQ,Iraq,2018,6,0.5358766484497413
8645,ISR,Israel,2018,6,-0.1852720398543115
8646,JOR,Jordan,2018,6,-0.25042315207869714
8647,LBN,Lebanon,2018,6,-0.3025050292161551
8648,PSE,Palestine,2018,6,0.10946847083744499
8649,SAU,Saudi Arabia,2018,6,-0.09534789992783915
8650,SYR,Syria,2018,6,4.433044526087467
8651,TUR,Turkey,2018,6,0.2528399303731439
8652,YEM,Yemen,2018,6,3.2103883242238465
8654,DZA,Algeria,2018,6,-0.31284337935954565
8655,EGY,Egypt,2018,6,-0.2634923871656248
8656,LBY,Libya,2018,6,-0.14957547237807628
8657,MAR,Morocco,2018,6,-0.33391020606683197
8658,SDN,Sudan,2018,6,-0.15133104127035013
8659,TUN,Tunisia,2018,6,-0.32318172950293617
8769,ARE,United Arab Emirates,2018,7,-0.3382015966923903
8770,BHR,Bahrain,2018,7,-0.26368745037587743
8771,IRN,Iran,2018,7,-0.1523063573216134
8772,IRQ,Iraq,2018,7,0.7502511165174053
8773,ISR,Israel,2018,7,-0.10178498586617665
8774,JOR,Jordan,2018,7,-0.32318172950293617
8775,LBN,Lebanon,2018,7,-0.2590059333298138
8776,PSE,Palestine,2018,7,0.04821862281811239
8777,SAU,Saudi Arabia,2018,7,-0.1538668630036346
8778,SYR,Syria,2018,7,4.033360008279783
8779,TUR,Turkey,2018,7,0.39113974644227384
8780,YEM,Yemen,2018,7,3.349858519554492
8782,DZA,Algeria,2018,7,-0.2968481961188282
8783,EGY,Egypt,2018,7,-0.2876802252369536
8784,LBY,Libya,2018,7,-0.2480823935556653
8785,MAR,Morocco,2018,7,-0.3311793211232949
8786,SDN,Sudan,2018,7,-0.20770430903336645
8787,TUN,Tunisia,2018,7,-0.31947552850813576
8899,BHR,Bahrain,2018,8,-0.2712949155757308
8900,IRN,Iran,2018,8,-0.14235813359872818
8901,IRQ,Iraq,2018,8,0.7855575575731353
8902,ISR,Israel,2018,8,-0.2276007564791369
8903,JOR,Jordan,2018,8,-0.3237669191336941
8904,LBN,Lebanon,2018,8,-0.2933370583342805
8905,PSE,Palestine,2018,8,0.04178153687977489
8906,SAU,Saudi Arabia,2018,8,-0.14138281754746493
8907,SYR,Syria,2018,8,2.74496750456102
8908,TUR,Turkey,2018,8,0.3191614218590454
8909,YEM,Yemen,2018,8,2.9948434768946663
8911,DZA,Algeria,2018,8,-0.30387047168792364
8912,EGY,Egypt,2018,8,-0.23988973872505395
8913,LBY,Libya,2018,8,-0.200682033464271
8914,MAR,Morocco,2018,8,-0.33234970038481076
8915,SDN,Sudan,2018,8,-0.3007494603238812
8916,TUN,Tunisia,2018,8,-0.31381869541080887
9024,BHR,Bahrain,2018,9,-0.29938401785211266
9025,IRN,Iran,2018,9,-0.2416453076173278
9026,IRQ,Iraq,2018,9,0.5635756243056178
9027,ISR,Israel,2018,9,-0.2344279688379797
9028,JOR,Jordan,2018,9,-0.3161594539338407
9029,KWT,Kuwait,2018,9,-0.3387867863231483
9030,LBN,Lebanon,2018,9,-0.28748516202670094
9031,PSE,Palestine,2018,9,0.08137936856106316
9032,SAU,Saudi Arabia,2018,9,-0.200682033464271
9033,SYR,Syria,2018,9,3.446219745419302
9034,TUR,Turkey,2018,9,0.22533601772752
9035,YEM,Yemen,2018,9,3.5378994542380484
9037,DZA,Algeria,2018,9,-0.3085519887339873
9038,EGY,Egypt,2018,9,-0.2640775767963827
9039,LBY,Libya,2018,9,-0.056140194667056185
9040,MAR,Morocco,2018,9,-0.3362509645898638
9041,SDN,Sudan,2018,9,-0.23559834809949562
9042,TUN,Tunisia,2018,9,-0.31323350578005094
9151,BHR,Bahrain,2018,10,-0.2884604780779642
9152,IRN,Iran,2018,10,-0.13397041555786415
9153,IRQ,Iraq,2018,10,0.5341210795574675
9154,ISR,Israel,2018,10,-0.22584518758686303
9155,JOR,Jordan,2018,10,-0.3222064134516729
9156,LBN,Lebanon,2018,10,-0.28299870819088996
9157,OMN,Oman,2018,10,-0.3403472920051695
9158,PSE,Palestine,2018,10,0.1886641342000215
9159,SAU,Saudi Arabia,2018,10,-0.16654597167005697
9160,SYR,Syria,2018,10,2.6439247616501462
9161,TUR,Turkey,2018,10,0.195101220138359
9162,YEM,Yemen,2018,10,3.0332709293144386
9164,DZA,Algeria,2018,10,-0.30816186231348197
9165,EGY,Egypt,2018,10,-0.18585722948506947
9166,LBY,Libya,2018,10,-0.17181267834687855
9167,MAR,Morocco,2018,10,-0.3263027408669786
9168,SDN,Sudan,2018,10,-0.23091683105343197
9169,TUN,Tunisia,2018,10,-0.29996920748287065
9280,ARE,United Arab Emirates,2018,11,-0.3403472920051695
9281,BHR,Bahrain,2018,11,-0.24262062366859108
9282,IRN,Iran,2018,11,-0.17278799439814183
9283,IRQ,Iraq,2018,11,0.38216683877065183
9284,ISR,Israel,2018,11,-0.2621269446938562
9285,JOR,Jordan,2018,11,-0.3079667991032293
9286,LBN,Lebanon,2018,11,-0.2904111101804907
9287,PSE,Palestine,2018,11,0.11356479825275066
9288,SAU,Saudi Arabia,2018,11,-0.1499655987985816
9289,SYR,Syria,2018,11,3.1920523824600973
9290,TUR,Turkey,2018,11,0.08586582239687414
9291,YEM,Yemen,2018,11,3.1702053029118002
9293,DZA,Algeria,2018,11,-0.2400848019353066
9294,EGY,Egypt,2018,11,-0.14801496669605507
9295,LBY,Libya,2018,11,-0.15932863289070887
9296,MAR,Morocco,2018,11,-0.3136236322005562
9297,SDN,Sudan,2018,11,-0.2396946755148013
9298,TUN,Tunisia,2018,11,-0.21297101571018803
9411,BHR,Bahrain,2018,12,-0.2712949155757308
9412,IRN,Iran,2018,12,-0.14957547237807628
9413,IRQ,Iraq,2018,12,0.23957563207596355
9414,ISR,Israel,2018,12,-0.2631022607451195
9415,JOR,Jordan,2018,12,-0.3130384425697983
9416,LBN,Lebanon,2018,12,-0.26739365137067783
9417,PSE,Palestine,2018,12,0.0989350574838018
9418,SAU,Saudi Arabia,2018,12,-0.2328674631559585
9419,SYR,Syria,2018,12,3.6254828356414888
9420,TUR,Turkey,2018,12,-0.03721906327254899
9421,YEM,Yemen,2018,12,3.739789876849543
9423,DZA,Algeria,2018,12,-0.23735391699176947
9424,EGY,Egypt,2018,12,0.014472687444403675
9425,LBY,Libya,2018,12,-0.18585722948506947
9426,MAR,Morocco,2018,12,-0.29977414427261795
9427,SDN,Sudan,2018,12,-0.20848456187437706
9428,TUN,Tunisia,2018,12,-0.17629913218268956
9535,BHR,Bahrain,2019,1,-0.2810480760883634
9536,IRN,Iran,2019,1,-0.16049901215222476
9537,IRQ,Iraq,2019,1,0.2756623259727041
9538,ISR,Israel,2019,1,-0.2900209837599854
9539,JOR,Jordan,2019,1,-0.3237669191336941
9540,KWT,Kuwait,2019,1,-0.33859172311289565
9541,LBN,Lebanon,2019,1,-0.3069914830519661
9542,OMN,Oman,2019,1,-0.3387867863231483
9543,PSE,Palestine,2019,1,0.06499405889984043
9544,SAU,Saudi Arabia,2019,1,-0.25920099654006645
9545,SYR,Syria,2019,1,4.145326290964805
9546,TUR,Turkey,2019,1,-0.05555500503629823
9547,YEM,Yemen,2019,1,4.093049350617095
9549,DZA,Algeria,2019,1,-0.2948975640163017
9550,EGY,Egypt,2019,1,-0.062187154184888384
9551,LBY,Libya,2019,1,-0.18234609170052174
9552,MAR,Morocco,2019,1,-0.2826085817703846
9553,SDN,Sudan,2019,1,-0.14938040916782364
9554,TUN,Tunisia,2019,1,-0.12967902493230582
9661,BHR,Bahrain,2019,2,-0.23813416983278007
9662,IRN,Iran,2019,2,-0.1950252003669441
9663,IRQ,Iraq,2019,2,0.31526015765399235
9664,ISR,Israel,2019,2,-0.2941173111752911
9665,JOR,Jordan,2019,2,-0.29021604697023806
9666,LBN,Lebanon,2019,2,-0.2888506044984695
9667,PSE,Palestine,2019,2,-0.004643507160356178
9668,SAU,Saudi Arabia,2019,2,-0.200682033464271
9669,SYR,Syria,2019,2,3.501812760341308
9670,TUR,Turkey,2019,2,-0.14001737507569637
9671,YEM,Yemen,2019,2,3.287828418694149
9673,DZA,Algeria,2019,2,-0.2738307373090153
9674,EGY,Egypt,2019,2,-0.2118006364486721
9675,LBY,Libya,2019,2,-0.16186445462399332
9676,MAR,Morocco,2019,2,-0.28241351856013197
9677,SDN,Sudan,2019,2,-0.16947191982384674
9678,TUN,Tunisia,2019,2,-0.20126722309502895
9786,BHR,Bahrain,2019,3,-0.2911913630215013
9787,IRN,Iran,2019,3,-0.12714320319902137
9788,IRQ,Iraq,2019,3,0.2060247599125075
9789,ISR,Israel,2019,3,-0.20906975150513502
9790,JOR,Jordan,2019,3,-0.2841690874524059
9791,KWT,Kuwait,2019,3,-0.3387867863231483
9792,LBN,Lebanon,2019,3,-0.26076150222208766
9793,PSE,Palestine,2019,3,0.4137670788315814
9794,SAU,Saudi Arabia,2019,3,-0.1772744482339528
9795,SYR,Syria,2019,3,4.44728414043591
9796,TUR,Turkey,2019,3,0.12312289555513059
9797,YEM,Yemen,2019,3,3.8636550153599765
9799,DZA,Algeria,2019,3,-0.1716176151366259
9800,EGY,Egypt,2019,3,-0.17668925860319484
9801,LBY,Libya,2019,3,-0.2510083417094551
9802,MAR,Morocco,2019,3,-0.23423290562772706
9803,SDN,Sudan,2019,3,-0.15425698942413993
9804,TUN,Tunisia,2019,3,-0.23579341130974826
9910,BHR,Bahrain,2019,4,-0.28943579412922743
9911,IRN,Iran,2019,4,-0.24866758318642326
9912,IRQ,Iraq,2019,4,0.40401391831894884
9913,ISR,Israel,2019,4,-0.29743338574958617
9914,JOR,Jordan,2019,4,-0.2900209837599854
9915,KWT,Kuwait,2019,4,-0.33956703916415887
9916,LBN,Lebanon,2019,4,-0.2710998523654782
9917,PSE,Palestine,2019,4,-0.00366819110909292
9918,QAT,Qatar,2019,4,-0.34015222879491686
9919,SAU,Saudi Arabia,2019,4,-0.2621269446938562
9920,SYR,Syria,2019,4,4.69442922782602
9921,TUR,Turkey,2019,4,0.06928544952539877
9922,YEM,Yemen,2019,4,3.2975815792067817
9924,DZA,Algeria,2019,4,-0.1942449475259335
9925,EGY,Egypt,2019,4,-0.2400848019353066
9926,LBY,Libya,2019,4,0.46955515696383976
9927,MAR,Morocco,2019,4,-0.2794875704063422
9928,SDN,Sudan,2019,4,-0.17181267834687855
9929,TUN,Tunisia,2019,4,-0.09612815276884976
10035,ARE,United Arab Emirates,2019,5,-0.3382015966923903
10036,BHR,Bahrain,2019,5,-0.26797884100143576
10037,IRN,Iran,2019,5,0.003354084460002536
10038,IRQ,Iraq,2019,5,0.3690976036837242
10039,ISR,Israel,2019,5,-0.17278799439814183
10040,JOR,Jordan,2019,5,-0.29996920748287065
10041,KWT,Kuwait,2019,5,-0.33956703916415887
10042,LBN,Lebanon,2019,5,-0.2404749283558119
10043,PSE,Palestine,2019,5,0.10420176416062339
10044,SAU,Saudi Arabia,2019,5,-0.22994151500216872
10045,SYR,Syria,2019,5,6.575228701082086
10046,TUR,Turkey,2019,5,0.354662926125028
10047,YEM,Yemen,2019,5,3.168644797229779
10049,DZA,Algeria,2019,5,-0.1526964837421187
10050,EGY,Egypt,2019,5,-0.1591335696804562
10051,LBY,Libya,2019,5,-0.07428107322055279
10052,MAR,Morocco,2019,5,-0.26739365137067783
10053,SDN,Sudan,2019,5,-0.20926481471538766
10054,TUN,Tunisia,2019,5,-0.25568985875551875
10164,BHR,Bahrain,2019,6,-0.28533946671392174
10165,IRN,Iran,2019,6,-0.19131899937214372
10166,IRQ,Iraq,2019,6,0.5475804410649003
10167,ISR,Israel,2019,6,-0.21979822806903085
10168,JOR,Jordan,2019,6,-0.30543097736994484
10169,KWT,Kuwait,2019,6,-0.33956703916415887
10170,LBN,Lebanon,2019,6,-0.2424255604583384
10171,OMN,Oman,2019,6,-0.34112754484618013
10172,PSE,Palestine,2019,6,-0.09203182535354407
10173,SAU,Saudi Arabia,2019,6,-0.20263266556679752
10174,SYR,Syria,2019,6,4.747096294594235
10175,TUR,Turkey,2019,6,0.28346485438281016
10176,YEM,Yemen,2019,6,3.336399158047059
10178,DZA,Algeria,2019,6,-0.20360798161806076
10179,EGY,Egypt,2019,6,-0.157573063998435
10180,LBY,Libya,2019,6,-0.0011323693758084497
10181,MAR,Morocco,2019,6,-0.3105026208365138
10182,SDN,Sudan,2019,6,-0.1692768566135941
10183,TUN,Tunisia,2019,6,-0.2794875704063422
10293,BHR,Bahrain,2019,7,-0.25451947949400283
10294,IRN,Iran,2019,7,-0.13923712223468576
10295,IRQ,Iraq,2019,7,0.41064606746753896
10296,ISR,Israel,2019,7,-0.23423290562772706
10297,JOR,Jordan,2019,7,-0.32123109740040967
10298,KWT,Kuwait,2019,7,-0.3387867863231483
10299,LBN,Lebanon,2019,7,-0.24632682466339145
10300,PSE,Palestine,2019,7,-0.1205110540504312
10301,SAU,Saudi Arabia,2019,7,-0.28182832892937404
10302,SYR,Syria,2019,7,5.690617042586311
10303,TUR,Turkey,2019,7,0.345690018453406
10304,YEM,Yemen,2019,7,3.1397754421123865
10306,DZA,Algeria,2019,7,-0.22252911301256795
10307,EGY,Egypt,2019,7,-0.17356824723915243
10308,LBY,Libya,2019,7,0.09074240265319043
10309,MAR,Morocco,2019,7,-0.2787073175653316
10310,SDN,Sudan,2019,7,-0.16986204624435206
10311,TUN,Tunisia,2019,7,-0.2820233921396267
10422,BHR,Bahrain,2019,8,-0.29782351217009145
10423,IRN,Iran,2019,8,-0.21160557323841947
10424,IRQ,Iraq,2019,8,0.43171289417482533
10425,ISR,Israel,2019,8,-0.27734187509356306
10426,JOR,Jordan,2019,8,-0.3105026208365138
10427,LBN,Lebanon,2019,8,-0.2722702316269941
10428,PSE,Palestine,2019,8,-0.017127552616525876
10429,QAT,Qatar,2019,8,-0.33956703916415887
10430,SAU,Saudi Arabia,2019,8,-0.2562750483862767
10431,SYR,Syria,2019,8,4.464839829358649
10432,TUR,Turkey,2019,8,0.20836551843553933
10433,YEM,Yemen,2019,8,2.968705006720811
10435,DZA,Algeria,2019,8,-0.20419317124881872
10436,EGY,Egypt,2019,8,-0.20419317124881872
10437,LBY,Libya,2019,8,0.1705232556465249
10438,MAR,Morocco,2019,8,-0.3073816094724714
10439,SDN,Sudan,2019,8,-0.23910948588404335
10440,TUN,Tunisia,2019,8,-0.2512034049197077
10552,BHR,Bahrain,2019,9,-0.3278632465489998
10553,IRN,Iran,2019,9,-0.16108420178298272
10554,IRQ,Iraq,2019,9,0.33593685794077344
10555,ISR,Israel,2019,9,-0.2787073175653316
10556,JOR,Jordan,2019,9,-0.2976284489598388
10557,KWT,Kuwait,2019,9,-0.33800653348213766
10558,LBN,Lebanon,2019,9,-0.23618353773025358
10559,PSE,Palestine,2019,9,-0.04365614921088649
10560,QAT,Qatar,2019,9,-0.3403472920051695
10561,SAU,Saudi Arabia,2019,9,-0.29918895464186
10562,SYR,Syria,2019,9,2.6651866515676854
10563,TUR,Turkey,2019,9,0.37299886788877723
10564,YEM,Yemen,2019,9,2.755500917914663
10566,DZA,Algeria,2019,9,-0.213556205340946
10567,EGY,Egypt,2019,9,-0.1989264645719971
