,Date,Year,AFG,ARE,ARM,AZE,BHR,DJI,DZA,EGY,GEO,IRN,IRQ,JOR,KAZ,KGZ,KWT,LBN,LBY,MAR,MRT,OMN,PAK,QAT,SAU,SDN,SOM,SYR,TJK,TKM,TUN,UZB,WBG,YEM
103,2008-03-01 00:00:00,2008,64.64980160059683,205.74215638040388,698.7598669497474,47.30067635057894,22.021214842267796,0,26.38136573588866,8.348662365923525,193.71924816066254,76.41979549024762,60.60202832716698,21.665152438211706,65.23553454211218,32.087168068308316,247.0550710184315,20.251802052320148,0,33.88091096526043,0,0,101.6973690004676,45.62600207671363,27.968390694816907,85.1121696413075,0,11.917829301582923,179.8483785977752,0,0,55.2211721741615,136.0450976631312,11.584039132859324
104,2008-04-01 00:00:00,2008,81.31573227076527,29.57485439722758,85.22585616201924,15.865123745156462,0,0,106.18291261561978,48.303890406631176,97.46308343802228,37.51019984018929,69.11020643917546,87.20052673471746,32.82098400944014,32.28707904273636,0,0,5.795801041958653,68.18399480106868,0,155.2528857813527,57.56116989527011,0,28.14264066991847,102.77092735105518,32.91377743777994,0,90.48443918660348,0,10.447545108018046,55.56521370237905,0,58.2810527748294
105,2008-05-01 00:00:00,2008,60.158759438613416,119.34534245915889,0,32.01078526189005,0,0,26.780427849312744,27.54358683297357,316.824314575941,56.76276016668918,45.113738985920335,21.992873967347197,0,0,250.79219061109245,246.6977316233112,0,34.39341619603162,0,0,87.10513128694632,92.63234276046572,56.78291841009594,51.839779812689535,199.2286751699762,12.098106327273344,0,0,10.539915362109214,0,0,0
106,2008-06-01 00:00:00,2008,49.52321656594536,150.09825265046595,0,80.51865007506619,0,0,0,8.527020019599876,120.91309550438454,38.0743409719711,74.27604846735716,0,0,0,189.24979633112835,0,0,34.604729886103044,0,0,136.3293657967453,46.60073866568531,99.98063871937379,17.386094745076726,66.81757976127489,4.057479094278442,91.84529554431003,0,10.604672767872977,0,13.233477475008423,11.831516147652199
107,2008-07-01 00:00:00,2008,11.047290047585584,0,65.12910030254922,16.16537957285834,0,0,0,0,22.06836081212136,28.66507510486095,86.98713081474699,22.21271066433127,0,0,63.324765730810725,0,11.810979262060052,34.73720641761707,0,0,26.06690905330159,0,14.337627487799562,87.26326775902893,0,8.146024505726238,0,0,0,0,6.642069453876329,11.876810482471473
108,2008-08-01 00:00:00,2008,72.03937625201524,0,0,97.30563420095918,0,0,81.40651642035203,0,177.1172634638293,47.929474149871545,20.778134180482738,0,0,16.50220715375297,0,83.32288645547787,0,0,956.1526471431723,0,117.68005998521099,0,0,87.54519262879103,67.29007263516571,4.086171093672275,0,0,0,0,6.6635282487830905,0
109,2008-09-01 00:00:00,2008,78.11251682268797,0,0,32.657485058480425,0,0,0,6.484624104722163,66.87413310390725,83.00363560260594,29.288733081904205,0,33.78009563966213,0,0,0,5.965168912958377,0,106.96722426581704,0,42.78679305904377,0,0,52.8870760531873,33.875600725163196,0,0,0,0,0,0,11.996834318847162
110,2008-10-01 00:00:00,2008,39.32592811831946,30.649277267485285,0,65.7659469787748,11.481701950127619,0,27.510106103264288,0,44.89058362462631,31.098324267483505,37.91695045761972,0,0,50.19005120600717,128.81272495723587,42.236571739250465,0,0,215.41159054149662,0,46.39623777783177,0,14.582516372631693,17.750747561383054,34.10949981567401,16.570319716800384,93.77164221248296,0,0,0,20.266551068172664,0
111,2008-11-01 00:00:00,2008,56.7849370338463,123.91744115195169,22.318305176025817,33.23711271158697,11.60535624798053,0,27.806381243381473,2.1999059008470283,45.37404100946519,45.185287361802516,102.20081071815048,0,0,67.64077624033459,195.29999588413398,0,6.071042860422807,0,108.8657526138963,0,40.196494784227205,96.18107121956189,44.21869638268694,17.941917497303738,68.9536966768105,0,0,0,0,0,6.828271804001984,48.839049758268374
112,2008-12-01 00:00:00,2008,28.523326649192054,31.122141153404847,44.842336157752634,66.78059867767661,0,0,0,11.050225268356598,56.97895695188498,35.52538066951254,51.3359221687349,45.881326501873374,0,84.94065751794362,0,21.444103494397268,0,0,109.36750430366575,0,30.2863173960993,0,29.614997375637504,18.024610054015444,138.5429951474406,0,0,0,0,0,82.31691175380311,24.53207209969981
