,iso3,country,year,month,unrest_index
9739,EGY,Egypt,2013,12,6400
9920,LBY,Libya,2013,12,5635
10148,MAR,Morocco,2013,12,290
10424,SDN,Sudan,2013,12,4995
10597,TUN,Tunisia,2013,12,305
9504,DZA,Algeria,2014,1,2390
9740,EGY,Egypt,2014,1,10395
9921,LBY,Libya,2014,1,9420
10149,MAR,Morocco,2014,1,285
10425,SDN,Sudan,2014,1,5945
10598,TUN,Tunisia,2014,1,1465
9505,DZA,Algeria,2014,2,620
9741,EGY,Egypt,2014,2,7075
9922,LBY,Libya,2014,2,6980
10150,MAR,Morocco,2014,2,560
10426,SDN,Sudan,2014,2,4380
10599,TUN,Tunisia,2014,2,1780
9506,DZA,Algeria,2014,3,2475
9742,EGY,Egypt,2014,3,7470
9923,LBY,Libya,2014,3,6935
10151,MAR,Morocco,2014,3,415
10427,SDN,Sudan,2014,3,8530
10600,TUN,Tunisia,2014,3,960
9507,DZA,Algeria,2014,4,2755
9743,EGY,Egypt,2014,4,7715
9924,LBY,Libya,2014,4,3865
10152,MAR,Morocco,2014,4,385
10428,SDN,Sudan,2014,4,5385
10601,TUN,Tunisia,2014,4,1525
9508,DZA,Algeria,2014,5,1420
9744,EGY,Egypt,2014,5,4170
9925,LBY,Libya,2014,5,6095
10153,MAR,Morocco,2014,5,215
10429,SDN,Sudan,2014,5,9605
10602,TUN,Tunisia,2014,5,1105
9509,DZA,Algeria,2014,6,495
9745,EGY,Egypt,2014,6,3515
9926,LBY,Libya,2014,6,7320
10154,MAR,Morocco,2014,6,145
10430,SDN,Sudan,2014,6,7400
10603,TUN,Tunisia,2014,6,1175
9510,DZA,Algeria,2014,7,540
9746,EGY,Egypt,2014,7,5285
9927,LBY,Libya,2014,7,9950
10155,MAR,Morocco,2014,7,310
10431,SDN,Sudan,2014,7,5200
10604,TUN,Tunisia,2014,7,1400
9511,DZA,Algeria,2014,8,255
9747,EGY,Egypt,2014,8,7100
9928,LBY,Libya,2014,8,11990
10156,MAR,Morocco,2014,8,235
10432,SDN,Sudan,2014,8,4535
10605,TUN,Tunisia,2014,8,2060
9512,DZA,Algeria,2014,9,1015
9748,EGY,Egypt,2014,9,6530
9929,LBY,Libya,2014,9,14475
10157,MAR,Morocco,2014,9,195
10433,SDN,Sudan,2014,9,3265
10606,TUN,Tunisia,2014,9,705
9513,DZA,Algeria,2014,10,2100
9749,EGY,Egypt,2014,10,6290
9930,LBY,Libya,2014,10,17130
10158,MAR,Morocco,2014,10,155
10434,SDN,Sudan,2014,10,5550
10607,TUN,Tunisia,2014,10,980
9514,DZA,Algeria,2014,11,970
9750,EGY,Egypt,2014,11,7960
9931,LBY,Libya,2014,11,20150
10159,MAR,Morocco,2014,11,275
10435,SDN,Sudan,2014,11,4515
10608,TUN,Tunisia,2014,11,945
9515,DZA,Algeria,2014,12,910
9751,EGY,Egypt,2014,12,5770
9932,LBY,Libya,2014,12,14460
10160,MAR,Morocco,2014,12,245
10436,SDN,Sudan,2014,12,7470
10609,TUN,Tunisia,2014,12,1100
8859,SAU,Saudi Arabia,2015,1,175
9107,YEM,Yemen,2015,1,20665
9516,DZA,Algeria,2015,1,1730
9752,EGY,Egypt,2015,1,10470
9933,LBY,Libya,2015,1,10825
10161,MAR,Morocco,2015,1,285
10437,SDN,Sudan,2015,1,11595
10610,TUN,Tunisia,2015,1,800
9108,YEM,Yemen,2015,2,20460
9517,DZA,Algeria,2015,2,1050
9753,EGY,Egypt,2015,2,7665
9934,LBY,Libya,2015,2,9985
10162,MAR,Morocco,2015,2,235
10438,SDN,Sudan,2015,2,7305
10611,TUN,Tunisia,2015,2,1535
8860,SAU,Saudi Arabia,2015,3,195
9109,YEM,Yemen,2015,3,37695
9518,DZA,Algeria,2015,3,1280
9754,EGY,Egypt,2015,3,7830
9935,LBY,Libya,2015,3,15740
10163,MAR,Morocco,2015,3,185
10439,SDN,Sudan,2015,3,9700
10612,TUN,Tunisia,2015,3,1635
8861,SAU,Saudi Arabia,2015,4,150
9110,YEM,Yemen,2015,4,79585
9519,DZA,Algeria,2015,4,1005
9755,EGY,Egypt,2015,4,8380
9936,LBY,Libya,2015,4,16575
10164,MAR,Morocco,2015,4,220
10440,SDN,Sudan,2015,4,11600
10613,TUN,Tunisia,2015,4,1465
8862,SAU,Saudi Arabia,2015,5,2700
9111,YEM,Yemen,2015,5,76670
9520,DZA,Algeria,2015,5,1345
9756,EGY,Egypt,2015,5,9120
9937,LBY,Libya,2015,5,12025
10165,MAR,Morocco,2015,5,290
10441,SDN,Sudan,2015,5,6750
10614,TUN,Tunisia,2015,5,1080
8863,SAU,Saudi Arabia,2015,6,4950
9112,YEM,Yemen,2015,6,80940
9521,DZA,Algeria,2015,6,980
9757,EGY,Egypt,2015,6,6430
9938,LBY,Libya,2015,6,8105
10166,MAR,Morocco,2015,6,245
10442,SDN,Sudan,2015,6,8415
10615,TUN,Tunisia,2015,6,1920
8864,SAU,Saudi Arabia,2015,7,2625
9113,YEM,Yemen,2015,7,44890
9522,DZA,Algeria,2015,7,2630
9758,EGY,Egypt,2015,7,7725
9939,LBY,Libya,2015,7,11430
10167,MAR,Morocco,2015,7,240
10443,SDN,Sudan,2015,7,5245
10616,TUN,Tunisia,2015,7,1055
8865,SAU,Saudi Arabia,2015,8,4725
9114,YEM,Yemen,2015,8,61755
9523,DZA,Algeria,2015,8,1190
9759,EGY,Egypt,2015,8,4060
9940,LBY,Libya,2015,8,7395
10168,MAR,Morocco,2015,8,170
10444,SDN,Sudan,2015,8,3215
10617,TUN,Tunisia,2015,8,905
8866,SAU,Saudi Arabia,2015,9,4575
9115,YEM,Yemen,2015,9,75695
9524,DZA,Algeria,2015,9,825
9760,EGY,Egypt,2015,9,8860
9941,LBY,Libya,2015,9,7000
10169,MAR,Morocco,2015,9,275
10445,SDN,Sudan,2015,9,4505
10618,TUN,Tunisia,2015,9,900
8867,SAU,Saudi Arabia,2015,10,4975
9116,YEM,Yemen,2015,10,82385
9525,DZA,Algeria,2015,10,805
9761,EGY,Egypt,2015,10,4780
9942,LBY,Libya,2015,10,5325
10170,MAR,Morocco,2015,10,230
10446,SDN,Sudan,2015,10,3400
10619,TUN,Tunisia,2015,10,1160
8868,SAU,Saudi Arabia,2015,11,6000
9117,YEM,Yemen,2015,11,66460
9526,DZA,Algeria,2015,11,1125
9762,EGY,Egypt,2015,11,2955
9943,LBY,Libya,2015,11,7470
10171,MAR,Morocco,2015,11,185
10447,SDN,Sudan,2015,11,3775
10620,TUN,Tunisia,2015,11,900
8869,SAU,Saudi Arabia,2015,12,6075
9118,YEM,Yemen,2015,12,64845
9527,DZA,Algeria,2015,12,1085
9763,EGY,Egypt,2015,12,2845
9944,LBY,Libya,2015,12,5770
10172,MAR,Morocco,2015,12,120
10448,SDN,Sudan,2015,12,5340
10621,TUN,Tunisia,2015,12,1175
8183,BHR,Bahrain,2016,1,7375
8267,IRN,Iran,2016,1,3835
8351,IRQ,Iraq,2016,1,65860
8435,ISR,Israel,2016,1,715
8519,JOR,Jordan,2016,1,235
8602,KWT,Kuwait,2016,1,20
8649,LBN,Lebanon,2016,1,5485
8756,PSE,Palestine,2016,1,5405
8870,SAU,Saudi Arabia,2016,1,8210
9023,TUR,Turkey,2016,1,15250
9119,YEM,Yemen,2016,1,80475
9528,DZA,Algeria,2016,1,1305
9764,EGY,Egypt,2016,1,5315
9945,LBY,Libya,2016,1,10525
10173,MAR,Morocco,2016,1,325
10449,SDN,Sudan,2016,1,11965
10622,TUN,Tunisia,2016,1,4075
8184,BHR,Bahrain,2016,2,6785
8268,IRN,Iran,2016,2,1715
8352,IRQ,Iraq,2016,2,67820
8436,ISR,Israel,2016,2,715
8520,JOR,Jordan,2016,2,275
8603,KWT,Kuwait,2016,2,25
8650,LBN,Lebanon,2016,2,4350
8733,OMN,Oman,2016,2,0
8757,PSE,Palestine,2016,2,4995
8871,SAU,Saudi Arabia,2016,2,5990
9024,TUR,Turkey,2016,2,15585
9120,YEM,Yemen,2016,2,69345
9529,DZA,Algeria,2016,2,1055
9765,EGY,Egypt,2016,2,3890
9946,LBY,Libya,2016,2,9880
10174,MAR,Morocco,2016,2,65
10450,SDN,Sudan,2016,2,7800
10623,TUN,Tunisia,2016,2,1875
8185,BHR,Bahrain,2016,3,5505
8269,IRN,Iran,2016,3,1815
8353,IRQ,Iraq,2016,3,72360
8437,ISR,Israel,2016,3,455
8521,JOR,Jordan,2016,3,330
8604,KWT,Kuwait,2016,3,40
8651,LBN,Lebanon,2016,3,3215
8734,OMN,Oman,2016,3,0
8758,PSE,Palestine,2016,3,4245
8872,SAU,Saudi Arabia,2016,3,750
9025,TUR,Turkey,2016,3,19780
9121,YEM,Yemen,2016,3,45770
9530,DZA,Algeria,2016,3,1890
9766,EGY,Egypt,2016,3,4165
9947,LBY,Libya,2016,3,7945
10175,MAR,Morocco,2016,3,245
10451,SDN,Sudan,2016,3,10600
10624,TUN,Tunisia,2016,3,3805
8186,BHR,Bahrain,2016,4,7100
8270,IRN,Iran,2016,4,3135
8354,IRQ,Iraq,2016,4,98530
8438,ISR,Israel,2016,4,435
8522,JOR,Jordan,2016,4,250
8652,LBN,Lebanon,2016,4,3460
8759,PSE,Palestine,2016,4,2215
8873,SAU,Saudi Arabia,2016,4,625
9026,TUR,Turkey,2016,4,29150
9122,YEM,Yemen,2016,4,57805
9531,DZA,Algeria,2016,4,1410
9767,EGY,Egypt,2016,4,3830
9948,LBY,Libya,2016,4,8245
10176,MAR,Morocco,2016,4,40
10452,SDN,Sudan,2016,4,10995
10625,TUN,Tunisia,2016,4,1250
8187,BHR,Bahrain,2016,5,5190
8271,IRN,Iran,2016,5,4265
8355,IRQ,Iraq,2016,5,99425
8439,ISR,Israel,2016,5,585
8523,JOR,Jordan,2016,5,20
8605,KWT,Kuwait,2016,5,40
8653,LBN,Lebanon,2016,5,2465
8760,PSE,Palestine,2016,5,3650
8874,SAU,Saudi Arabia,2016,5,1125
9027,TUR,Turkey,2016,5,22440
9123,YEM,Yemen,2016,5,39870
9532,DZA,Algeria,2016,5,1710
9768,EGY,Egypt,2016,5,5535
9949,LBY,Libya,2016,5,6845
10177,MAR,Morocco,2016,5,165
10453,SDN,Sudan,2016,5,6690
10626,TUN,Tunisia,2016,5,1925
8188,BHR,Bahrain,2016,6,5635
8272,IRN,Iran,2016,6,4640
8356,IRQ,Iraq,2016,6,64115
8440,ISR,Israel,2016,6,455
8524,JOR,Jordan,2016,6,295
8606,KWT,Kuwait,2016,6,20
8654,LBN,Lebanon,2016,6,3935
8761,PSE,Palestine,2016,6,3055
8875,SAU,Saudi Arabia,2016,6,925
9028,TUR,Turkey,2016,6,23610
9124,YEM,Yemen,2016,6,50440
9533,DZA,Algeria,2016,6,1020
9769,EGY,Egypt,2016,6,4750
9950,LBY,Libya,2016,6,12445
10178,MAR,Morocco,2016,6,95
10454,SDN,Sudan,2016,6,7625
10627,TUN,Tunisia,2016,6,1440
8189,BHR,Bahrain,2016,7,5820
8273,IRN,Iran,2016,7,3880
8357,IRQ,Iraq,2016,7,66520
8441,ISR,Israel,2016,7,475
8525,JOR,Jordan,2016,7,40
8607,KWT,Kuwait,2016,7,20
8655,LBN,Lebanon,2016,7,5790
8735,OMN,Oman,2016,7,0
8762,PSE,Palestine,2016,7,3230
8876,SAU,Saudi Arabia,2016,7,3250
9029,TUR,Turkey,2016,7,47980
9125,YEM,Yemen,2016,7,59955
9534,DZA,Algeria,2016,7,780
9770,EGY,Egypt,2016,7,3350
9951,LBY,Libya,2016,7,7405
10179,MAR,Morocco,2016,7,105
10455,SDN,Sudan,2016,7,3935
10628,TUN,Tunisia,2016,7,1425
8190,BHR,Bahrain,2016,8,5725
8274,IRN,Iran,2016,8,3980
8358,IRQ,Iraq,2016,8,65210
8442,ISR,Israel,2016,8,410
8526,JOR,Jordan,2016,8,20
8656,LBN,Lebanon,2016,8,3350
8763,PSE,Palestine,2016,8,2290
8877,SAU,Saudi Arabia,2016,8,10825
9030,TUR,Turkey,2016,8,25705
9126,YEM,Yemen,2016,8,91040
9535,DZA,Algeria,2016,8,495
9771,EGY,Egypt,2016,8,2840
9952,LBY,Libya,2016,8,8575
10180,MAR,Morocco,2016,8,80
10456,SDN,Sudan,2016,8,4790
10629,TUN,Tunisia,2016,8,1620
8191,BHR,Bahrain,2016,9,4270
8275,IRN,Iran,2016,9,3700
8359,IRQ,Iraq,2016,9,67070
8443,ISR,Israel,2016,9,710
8527,JOR,Jordan,2016,9,460
8608,KWT,Kuwait,2016,9,20
8657,LBN,Lebanon,2016,9,3185
8764,PSE,Palestine,2016,9,3950
8878,SAU,Saudi Arabia,2016,9,7670
9031,TUR,Turkey,2016,9,15370
9127,YEM,Yemen,2016,9,79740
9536,DZA,Algeria,2016,9,1050
9772,EGY,Egypt,2016,9,3635
9953,LBY,Libya,2016,9,7460
10181,MAR,Morocco,2016,9,95
10457,SDN,Sudan,2016,9,4875
10630,TUN,Tunisia,2016,9,1680
8192,BHR,Bahrain,2016,10,5000
8276,IRN,Iran,2016,10,3600
8360,IRQ,Iraq,2016,10,64925
8444,ISR,Israel,2016,10,575
8528,JOR,Jordan,2016,10,610
8609,KWT,Kuwait,2016,10,150
8658,LBN,Lebanon,2016,10,2885
8765,PSE,Palestine,2016,10,3920
8879,SAU,Saudi Arabia,2016,10,8775
9032,TUR,Turkey,2016,10,15925
9128,YEM,Yemen,2016,10,79830
9537,DZA,Algeria,2016,10,1140
9773,EGY,Egypt,2016,10,3695
9954,LBY,Libya,2016,10,6445
10182,MAR,Morocco,2016,10,700
10458,SDN,Sudan,2016,10,3950
10631,TUN,Tunisia,2016,10,1130
8193,BHR,Bahrain,2016,11,4370
8277,IRN,Iran,2016,11,3205
8361,IRQ,Iraq,2016,11,94220
8445,ISR,Israel,2016,11,140
8529,JOR,Jordan,2016,11,220
8610,KWT,Kuwait,2016,11,20
8659,LBN,Lebanon,2016,11,2845
8766,PSE,Palestine,2016,11,2825
8880,SAU,Saudi Arabia,2016,11,5850
9033,TUR,Turkey,2016,11,11865
9129,YEM,Yemen,2016,11,70190
9538,DZA,Algeria,2016,11,980
9774,EGY,Egypt,2016,11,4190
9955,LBY,Libya,2016,11,8715
10183,MAR,Morocco,2016,11,345
10459,SDN,Sudan,2016,11,5620
10632,TUN,Tunisia,2016,11,1415
8194,BHR,Bahrain,2016,12,5995
8278,IRN,Iran,2016,12,3920
8362,IRQ,Iraq,2016,12,74470
8446,ISR,Israel,2016,12,655
8530,JOR,Jordan,2016,12,730
8611,KWT,Kuwait,2016,12,20
8660,LBN,Lebanon,2016,12,3265
8767,PSE,Palestine,2016,12,2150
8881,SAU,Saudi Arabia,2016,12,5500
9034,TUR,Turkey,2016,12,6310
9130,YEM,Yemen,2016,12,69360
9539,DZA,Algeria,2016,12,525
9775,EGY,Egypt,2016,12,2430
9956,LBY,Libya,2016,12,7505
10184,MAR,Morocco,2016,12,120
10460,SDN,Sudan,2016,12,3455
10633,TUN,Tunisia,2016,12,1745
8195,BHR,Bahrain,2017,1,12955
8279,IRN,Iran,2017,1,4230
8363,IRQ,Iraq,2017,1,48015
8447,ISR,Israel,2017,1,1770
8531,JOR,Jordan,2017,1,265
8661,LBN,Lebanon,2017,1,2040
8768,PSE,Palestine,2017,1,3305
8882,SAU,Saudi Arabia,2017,1,6220
8951,SYR,Syria,2017,1,296075
9035,TUR,Turkey,2017,1,6015
9131,YEM,Yemen,2017,1,80170
9540,DZA,Algeria,2017,1,1910
9776,EGY,Egypt,2017,1,3350
9957,LBY,Libya,2017,1,5975
10185,MAR,Morocco,2017,1,125
10461,SDN,Sudan,2017,1,3010
10634,TUN,Tunisia,2017,1,2345
8196,BHR,Bahrain,2017,2,10940
8280,IRN,Iran,2017,2,4170
8364,IRQ,Iraq,2017,2,30320
8448,ISR,Israel,2017,2,1075
8532,JOR,Jordan,2017,2,285
8662,LBN,Lebanon,2017,2,2910
8769,PSE,Palestine,2017,2,3495
8883,SAU,Saudi Arabia,2017,2,5125
8952,SYR,Syria,2017,2,263340
9036,TUR,Turkey,2017,2,4145
9132,YEM,Yemen,2017,2,57835
9541,DZA,Algeria,2017,2,1780
9777,EGY,Egypt,2017,2,3120
9958,LBY,Libya,2017,2,5855
10186,MAR,Morocco,2017,2,130
10462,SDN,Sudan,2017,2,4240
10635,TUN,Tunisia,2017,2,1230
8197,BHR,Bahrain,2017,3,7870
8281,IRN,Iran,2017,3,3150
8365,IRQ,Iraq,2017,3,55285
8449,ISR,Israel,2017,3,1160
8533,JOR,Jordan,2017,3,115
8663,LBN,Lebanon,2017,3,3695
8770,PSE,Palestine,2017,3,4060
8840,QAT,Qatar,2017,3,0
8884,SAU,Saudi Arabia,2017,3,4225
8953,SYR,Syria,2017,3,251045
9037,TUR,Turkey,2017,3,10245
9133,YEM,Yemen,2017,3,65475
9542,DZA,Algeria,2017,3,1250
9778,EGY,Egypt,2017,3,3475
9959,LBY,Libya,2017,3,9170
10187,MAR,Morocco,2017,3,170
10463,SDN,Sudan,2017,3,3045
10636,TUN,Tunisia,2017,3,2165
8198,BHR,Bahrain,2017,4,5955
8282,IRN,Iran,2017,4,3140
8366,IRQ,Iraq,2017,4,42300
8450,ISR,Israel,2017,4,505
8534,JOR,Jordan,2017,4,350
8664,LBN,Lebanon,2017,4,4075
8771,PSE,Palestine,2017,4,4060
8885,SAU,Saudi Arabia,2017,4,6845
8954,SYR,Syria,2017,4,281825
9038,TUR,Turkey,2017,4,13860
9134,YEM,Yemen,2017,4,62460
9543,DZA,Algeria,2017,4,920
9779,EGY,Egypt,2017,4,6055
9960,LBY,Libya,2017,4,5650
10188,MAR,Morocco,2017,4,105
10464,SDN,Sudan,2017,4,3740
10637,TUN,Tunisia,2017,4,2765
8166,ARE,United Arab Emirates,2017,5,20
8199,BHR,Bahrain,2017,5,10685
8283,IRN,Iran,2017,5,4320
8367,IRQ,Iraq,2017,5,47635
8451,ISR,Israel,2017,5,895
8535,JOR,Jordan,2017,5,615
8612,KWT,Kuwait,2017,5,20
8665,LBN,Lebanon,2017,5,2525
8772,PSE,Palestine,2017,5,5155
8886,SAU,Saudi Arabia,2017,5,5945
8955,SYR,Syria,2017,5,207505
9039,TUR,Turkey,2017,5,14750
9135,YEM,Yemen,2017,5,57680
9544,DZA,Algeria,2017,5,2245
9780,EGY,Egypt,2017,5,4460
9961,LBY,Libya,2017,5,6730
10189,MAR,Morocco,2017,5,750
10465,SDN,Sudan,2017,5,4950
10638,TUN,Tunisia,2017,5,2385
8200,BHR,Bahrain,2017,6,7855
8284,IRN,Iran,2017,6,4900
8368,IRQ,Iraq,2017,6,36500
8452,ISR,Israel,2017,6,700
8536,JOR,Jordan,2017,6,0
8666,LBN,Lebanon,2017,6,2030
8736,OMN,Oman,2017,6,25
8773,PSE,Palestine,2017,6,3130
8887,SAU,Saudi Arabia,2017,6,3625
8956,SYR,Syria,2017,6,239980
9040,TUR,Turkey,2017,6,12800
9136,YEM,Yemen,2017,6,53555
9545,DZA,Algeria,2017,6,905
9781,EGY,Egypt,2017,6,2335
9962,LBY,Libya,2017,6,6290
10190,MAR,Morocco,2017,6,660
10466,SDN,Sudan,2017,6,3860
10639,TUN,Tunisia,2017,6,2180
8201,BHR,Bahrain,2017,7,5750
8285,IRN,Iran,2017,7,5085
8369,IRQ,Iraq,2017,7,37445
8453,ISR,Israel,2017,7,670
8537,JOR,Jordan,2017,7,620
8613,KWT,Kuwait,2017,7,40
8667,LBN,Lebanon,2017,7,5110
8774,PSE,Palestine,2017,7,5535
8888,SAU,Saudi Arabia,2017,7,5625
8957,SYR,Syria,2017,7,231635
9041,TUR,Turkey,2017,7,12385
9137,YEM,Yemen,2017,7,61180
9546,DZA,Algeria,2017,7,1360
9782,EGY,Egypt,2017,7,8255
9963,LBY,Libya,2017,7,6785
10191,MAR,Morocco,2017,7,320
10467,SDN,Sudan,2017,7,3370
10640,TUN,Tunisia,2017,7,1485
8202,BHR,Bahrain,2017,8,4475
8286,IRN,Iran,2017,8,3375
8370,IRQ,Iraq,2017,8,45030
8454,ISR,Israel,2017,8,605
8538,JOR,Jordan,2017,8,195
8668,LBN,Lebanon,2017,8,4480
8775,PSE,Palestine,2017,8,1885
8889,SAU,Saudi Arabia,2017,8,4300
8958,SYR,Syria,2017,8,247755
9042,TUR,Turkey,2017,8,11165
9138,YEM,Yemen,2017,8,64980
9547,DZA,Algeria,2017,8,1060
9783,EGY,Egypt,2017,8,3560
9964,LBY,Libya,2017,8,4565
10192,MAR,Morocco,2017,8,320
10468,SDN,Sudan,2017,8,1730
10641,TUN,Tunisia,2017,8,915
8203,BHR,Bahrain,2017,9,2910
8287,IRN,Iran,2017,9,3075
8371,IRQ,Iraq,2017,9,34290
8455,ISR,Israel,2017,9,465
8539,JOR,Jordan,2017,9,20
8669,LBN,Lebanon,2017,9,1255
8776,PSE,Palestine,2017,9,1970
8890,SAU,Saudi Arabia,2017,9,3600
8959,SYR,Syria,2017,9,260765
9043,TUR,Turkey,2017,9,11800
9139,YEM,Yemen,2017,9,61230
9548,DZA,Algeria,2017,9,1470
9784,EGY,Egypt,2017,9,3025
9965,LBY,Libya,2017,9,7525
10193,MAR,Morocco,2017,9,510
10469,SDN,Sudan,2017,9,2405
10642,TUN,Tunisia,2017,9,1505
8204,BHR,Bahrain,2017,10,3745
8288,IRN,Iran,2017,10,5245
8372,IRQ,Iraq,2017,10,40865
8456,ISR,Israel,2017,10,625
8670,LBN,Lebanon,2017,10,1840
8777,PSE,Palestine,2017,10,1940
8891,SAU,Saudi Arabia,2017,10,6975
8960,SYR,Syria,2017,10,231410
9044,TUR,Turkey,2017,10,10295
9140,YEM,Yemen,2017,10,65495
9549,DZA,Algeria,2017,10,1810
9785,EGY,Egypt,2017,10,3860
9966,LBY,Libya,2017,10,7200
10194,MAR,Morocco,2017,10,520
10470,SDN,Sudan,2017,10,4135
10643,TUN,Tunisia,2017,10,1560
8205,BHR,Bahrain,2017,11,3955
8289,IRN,Iran,2017,11,5725
8373,IRQ,Iraq,2017,11,27985
8457,ISR,Israel,2017,11,735
8540,JOR,Jordan,2017,11,120
8671,LBN,Lebanon,2017,11,1215
8778,PSE,Palestine,2017,11,1600
8892,SAU,Saudi Arabia,2017,11,5050
8961,SYR,Syria,2017,11,223040
9045,TUR,Turkey,2017,11,9305
9141,YEM,Yemen,2017,11,55875
9550,DZA,Algeria,2017,11,1290
9786,EGY,Egypt,2017,11,3395
9967,LBY,Libya,2017,11,7590
10195,MAR,Morocco,2017,11,235
10471,SDN,Sudan,2017,11,2570
10644,TUN,Tunisia,2017,11,1720
8206,BHR,Bahrain,2017,12,6020
8290,IRN,Iran,2017,12,8170
8374,IRQ,Iraq,2017,12,27680
8458,ISR,Israel,2017,12,1750
8541,JOR,Jordan,2017,12,1080
8614,KWT,Kuwait,2017,12,20
8672,LBN,Lebanon,2017,12,1540
8779,PSE,Palestine,2017,12,9950
8893,SAU,Saudi Arabia,2017,12,10725
8962,SYR,Syria,2017,12,166750
9046,TUR,Turkey,2017,12,6310
9142,YEM,Yemen,2017,12,82380
9551,DZA,Algeria,2017,12,1975
9787,EGY,Egypt,2017,12,3880
9968,LBY,Libya,2017,12,4100
10196,MAR,Morocco,2017,12,415
10472,SDN,Sudan,2017,12,1595
10645,TUN,Tunisia,2017,12,1465
8207,BHR,Bahrain,2018,1,4800
8291,IRN,Iran,2018,1,7995
8375,IRQ,Iraq,2018,1,23275
8459,ISR,Israel,2018,1,1045
8542,JOR,Jordan,2018,1,280
8673,LBN,Lebanon,2018,1,1760
8737,OMN,Oman,2018,1,40
8780,PSE,Palestine,2018,1,10570
8894,SAU,Saudi Arabia,2018,1,9900
8963,SYR,Syria,2018,1,270485
9047,TUR,Turkey,2018,1,6080
9143,YEM,Yemen,2018,1,91585
9552,DZA,Algeria,2018,1,2070
9788,EGY,Egypt,2018,1,2965
9969,LBY,Libya,2018,1,7785
10197,MAR,Morocco,2018,1,635
10473,SDN,Sudan,2018,1,2530
10646,TUN,Tunisia,2018,1,4210
8208,BHR,Bahrain,2018,2,5610
8292,IRN,Iran,2018,2,5535
8376,IRQ,Iraq,2018,2,20905
8460,ISR,Israel,2018,2,780
8543,JOR,Jordan,2018,2,1470
8674,LBN,Lebanon,2018,2,1730
8781,PSE,Palestine,2018,2,10910
8895,SAU,Saudi Arabia,2018,2,9750
8964,SYR,Syria,2018,2,240620
9048,TUR,Turkey,2018,2,6190
9144,YEM,Yemen,2018,2,72855
9553,DZA,Algeria,2018,2,1215
9789,EGY,Egypt,2018,2,4190
9970,LBY,Libya,2018,2,5110
10198,MAR,Morocco,2018,2,265
10474,SDN,Sudan,2018,2,2120
10647,TUN,Tunisia,2018,2,930
8209,BHR,Bahrain,2018,3,4625
8293,IRN,Iran,2018,3,4520
8377,IRQ,Iraq,2018,3,30670
8461,ISR,Israel,2018,3,730
8544,JOR,Jordan,2018,3,1345
8675,LBN,Lebanon,2018,3,2275
8782,PSE,Palestine,2018,3,8560
8896,SAU,Saudi Arabia,2018,3,8070
8965,SYR,Syria,2018,3,212625
9049,TUR,Turkey,2018,3,8600
9145,YEM,Yemen,2018,3,85805
9554,DZA,Algeria,2018,3,525
9790,EGY,Egypt,2018,3,2780
9971,LBY,Libya,2018,3,6530
10199,MAR,Morocco,2018,3,410
10475,SDN,Sudan,2018,3,5100
10648,TUN,Tunisia,2018,3,1015
8210,BHR,Bahrain,2018,4,3740
8294,IRN,Iran,2018,4,8420
8378,IRQ,Iraq,2018,4,24365
8462,ISR,Israel,2018,4,1420
8545,JOR,Jordan,2018,4,1020
8676,LBN,Lebanon,2018,4,1840
8738,OMN,Oman,2018,4,25
8783,PSE,Palestine,2018,4,11220
8897,SAU,Saudi Arabia,2018,4,6975
8966,SYR,Syria,2018,4,156160
9050,TUR,Turkey,2018,4,9560
9146,YEM,Yemen,2018,4,88680
9555,DZA,Algeria,2018,4,830
9791,EGY,Egypt,2018,4,2180
9972,LBY,Libya,2018,4,2690
10200,MAR,Morocco,2018,4,305
10476,SDN,Sudan,2018,4,3220
10649,TUN,Tunisia,2018,4,655
8211,BHR,Bahrain,2018,5,3685
8295,IRN,Iran,2018,5,10270
8379,IRQ,Iraq,2018,5,28755
8463,ISR,Israel,2018,5,3240
8546,JOR,Jordan,2018,5,1000
8615,KWT,Kuwait,2018,5,40
8677,LBN,Lebanon,2018,5,2200
8784,PSE,Palestine,2018,5,16240
8898,SAU,Saudi Arabia,2018,5,7575
8967,SYR,Syria,2018,5,100160
9051,TUR,Turkey,2018,5,13205
9147,YEM,Yemen,2018,5,82365
9556,DZA,Algeria,2018,5,1050
9792,EGY,Egypt,2018,5,2180
9973,LBY,Libya,2018,5,7735
10201,MAR,Morocco,2018,5,285
10477,SDN,Sudan,2018,5,3170
10650,TUN,Tunisia,2018,5,1025
8212,BHR,Bahrain,2018,6,3245
8296,IRN,Iran,2018,6,4885
8380,IRQ,Iraq,2018,6,22480
8464,ISR,Israel,2018,6,3995
8547,JOR,Jordan,2018,6,2325
8678,LBN,Lebanon,2018,6,990
8785,PSE,Palestine,2018,6,11550
8899,SAU,Saudi Arabia,2018,6,6300
8968,SYR,Syria,2018,6,122375
9052,TUR,Turkey,2018,6,15225
9148,YEM,Yemen,2018,6,91035
9557,DZA,Algeria,2018,6,725
9793,EGY,Egypt,2018,6,1990
9974,LBY,Libya,2018,6,4910
10202,MAR,Morocco,2018,6,185
10478,SDN,Sudan,2018,6,4865
10651,TUN,Tunisia,2018,6,460
8167,ARE,United Arab Emirates,2018,7,75
8213,BHR,Bahrain,2018,7,1985
8297,IRN,Iran,2018,7,4840
8381,IRQ,Iraq,2018,7,27975
8465,ISR,Israel,2018,7,6135
8548,JOR,Jordan,2018,7,460
