,country_code,date,protest,revolution,riots,strike,unrest,violence
2732,ROU,2017-01-01,6.083333333333333,31.083333333333332,2.5833333333333335,20.75,0.4166666666666667,8.333333333333334
2733,ROU,2018-01-01,16.916666666666668,36.583333333333336,2.4166666666666665,13.916666666666666,1.0833333333333333,9.166666666666666
2734,ROU,2019-01-01,15.833333333333334,39.25,2.8333333333333335,10.333333333333334,1.0,9.25
2735,ROU,2020-01-01,8.416666666666666,38.666666666666664,2.1666666666666665,7.666666666666667,1.5833333333333333,7.25
2736,RUS,2005-01-01,8.333333333333334,31.916666666666668,0.0,59.0,8.333333333333334,8.166666666666666
2737,RUS,2006-01-01,3.25,34.583333333333336,14.416666666666666,56.833333333333336,0.0,38.666666666666664
2738,RUS,2007-01-01,3.5,21.916666666666668,8.916666666666666,54.416666666666664,6.416666666666667,21.0
2739,RUS,2008-01-01,2.8333333333333335,25.833333333333332,4.583333333333333,58.0,0.0,28.75
2740,RUS,2009-01-01,2.5833333333333335,24.166666666666668,2.0,61.833333333333336,1.8333333333333333,19.0
2741,RUS,2010-01-01,3.1666666666666665,19.416666666666668,2.3333333333333335,52.333333333333336,0.5833333333333334,13.333333333333334
2742,RUS,2011-01-01,4.333333333333333,14.666666666666666,2.6666666666666665,40.666666666666664,1.75,6.416666666666667
2743,RUS,2012-01-01,2.5,34.833333333333336,5.333333333333333,33.0,0.7083333333333334,8.75
2744,RUS,2013-01-01,1.9166666666666667,20.666666666666668,5.75,25.5,0.125,8.833333333333334
2745,RUS,2014-01-01,1.5833333333333333,15.5,1.25,17.25,0.5,6.583333333333333
2746,RUS,2015-01-01,1.3333333333333333,12.75,2.6666666666666665,15.083333333333334,0.625,4.916666666666667
2747,RUS,2016-01-01,1.0833333333333333,9.75,1.75,13.333333333333334,0.4583333333333333,4.083333333333333
2748,RUS,2017-01-01,0.9583333333333334,10.25,1.3333333333333333,11.333333333333334,0.3333333333333333,4.166666666666667
2749,RUS,2018-01-01,1.0833333333333333,11.833333333333334,1.5833333333333333,10.833333333333334,0.375,4.083333333333333
2750,RUS,2019-01-01,0.875,11.083333333333334,1.2916666666666667,9.583333333333334,0.3333333333333333,4.583333333333333
2751,RUS,2020-01-01,1.0833333333333333,9.666666666666666,1.2083333333333333,7.666666666666667,0.375,5.833333333333333
2752,RWA,2005-01-01,13.916666666666666,13.416666666666666,,19.75,,16.25
2753,RWA,2006-01-01,17.166666666666668,8.166666666666666,,12.5,,7.0
2754,RWA,2007-01-01,5.583333333333333,1.6666666666666667,,3.8333333333333335,,1.5833333333333333
2755,RWA,2008-01-01,0.3333333333333333,3.25,,2.0833333333333335,,1.8333333333333333
2756,RWA,2009-01-01,1.0,0.6666666666666666,,1.1666666666666667,,1.6666666666666667
2757,RWA,2010-01-01,0.4166666666666667,1.1666666666666667,,1.8333333333333333,,0.5
2758,RWA,2011-01-01,0.0,0.9166666666666666,,0.5833333333333334,,0.3333333333333333
2759,RWA,2012-01-01,0.16666666666666666,2.25,,0.8333333333333334,,1.125
2760,RWA,2013-01-01,0.2916666666666667,1.5,,0.25,,0.5833333333333334
2761,RWA,2014-01-01,0.16666666666666666,1.8333333333333333,,0.3333333333333333,,0.7916666666666666
2762,RWA,2015-01-01,0.16666666666666666,1.3333333333333333,,0.2916666666666667,,0.5
2763,RWA,2016-01-01,0.125,0.9166666666666666,,0.08333333333333333,,0.5833333333333334
2764,RWA,2017-01-01,0.0,1.125,,0.16666666666666666,,0.5833333333333334
2765,RWA,2018-01-01,0.08333333333333333,0.9166666666666666,,0.375,,0.6666666666666666
2766,RWA,2019-01-01,0.0,0.9166666666666666,,0.2916666666666667,,0.5
2767,RWA,2020-01-01,0.125,1.0,,0.25,,0.5416666666666666
2768,SAU,2005-01-01,14.416666666666666,27.5,20.916666666666668,40.583333333333336,16.0,22.833333333333332
2769,SAU,2006-01-01,3.5833333333333335,11.083333333333334,7.833333333333333,32.25,8.5,8.333333333333334
2770,SAU,2007-01-01,8.583333333333334,10.5,2.4166666666666665,22.083333333333332,2.4166666666666665,6.833333333333333
2771,SAU,2008-01-01,5.5,7.916666666666667,1.3333333333333333,36.083333333333336,1.3333333333333333,5.916666666666667
2772,SAU,2009-01-01,1.4166666666666667,5.75,2.75,35.75,1.0833333333333333,8.083333333333334
2773,SAU,2010-01-01,3.0833333333333335,8.333333333333334,2.0833333333333335,39.0,1.5833333333333333,4.75
2774,SAU,2011-01-01,10.25,7.25,2.4166666666666665,33.916666666666664,1.1666666666666667,7.166666666666667
2775,SAU,2012-01-01,15.25,17.75,3.25,28.666666666666668,1.5,4.333333333333333
2776,SAU,2013-01-01,5.416666666666667,17.666666666666668,1.6666666666666667,25.083333333333332,0.7916666666666666,4.416666666666667
2777,SAU,2014-01-01,4.166666666666667,14.75,1.75,23.25,0.75,5.0
2778,SAU,2015-01-01,4.75,13.0,2.125,22.0,0.5833333333333334,4.416666666666667
2779,SAU,2016-01-01,4.166666666666667,10.416666666666666,1.75,20.583333333333332,0.20833333333333334,5.5
2780,SAU,2017-01-01,3.9166666666666665,10.666666666666666,1.1666666666666667,20.333333333333332,0.2916666666666667,5.583333333333333
2781,SAU,2018-01-01,4.583333333333333,10.833333333333334,1.0833333333333333,17.583333333333332,0.6666666666666666,6.333333333333333
2782,SAU,2019-01-01,4.583333333333333,10.25,0.9583333333333334,15.75,0.375,9.166666666666666
2783,SAU,2020-01-01,6.916666666666667,9.916666666666666,0.7083333333333334,18.416666666666668,0.2916666666666667,5.916666666666667
2784,SDN,2005-01-01,10.416666666666666,11.75,13.0,13.5,,22.25
2785,SDN,2006-01-01,16.916666666666668,10.0,3.0833333333333335,14.333333333333334,,4.5
2786,SDN,2007-01-01,2.0,1.8333333333333333,0.0,1.25,,2.0833333333333335
2787,SDN,2008-01-01,1.5,7.75,2.9166666666666665,4.75,,1.8333333333333333
2788,SDN,2009-01-01,2.0,1.5833333333333333,0.3333333333333333,2.9166666666666665,,2.8333333333333335
2789,SDN,2010-01-01,0.5,1.1666666666666667,0.6666666666666666,1.5,,1.5833333333333333
2790,SDN,2011-01-01,0.0,2.5833333333333335,0.0,4.416666666666667,,2.5
2791,SDN,2012-01-01,0.4166666666666667,1.25,0.2916666666666667,0.5,,0.75
2792,SDN,2013-01-01,0.2916666666666667,1.125,0.4166666666666667,1.0833333333333333,,0.3333333333333333
2793,SDN,2014-01-01,0.4166666666666667,0.9166666666666666,0.25,0.375,,1.0
2794,SDN,2015-01-01,0.08333333333333333,0.75,0.125,0.625,,0.375
2795,SDN,2016-01-01,0.125,0.75,0.0,0.375,,0.5416666666666666
2796,SDN,2017-01-01,0.16666666666666666,0.375,0.0,0.5416666666666666,,0.375
2797,SDN,2018-01-01,0.20833333333333334,0.6666666666666666,0.041666666666666664,0.7916666666666666,,0.7083333333333334
2798,SDN,2019-01-01,0.25,0.375,0.125,0.9166666666666666,,0.7083333333333334
2799,SDN,2020-01-01,0.5,1.5,0.375,0.7916666666666666,,0.375
2800,SEN,2005-01-01,30.416666666666668,17.833333333333332,,16.333333333333332,8.333333333333334,23.833333333333332
2801,SEN,2006-01-01,7.583333333333333,6.75,,9.916666666666666,3.0,18.583333333333332
2802,SEN,2007-01-01,2.0,2.4166666666666665,,2.9166666666666665,1.5833333333333333,1.0
2803,SEN,2008-01-01,1.6666666666666667,3.0833333333333335,,3.6666666666666665,2.9166666666666665,9.25
2804,SEN,2009-01-01,0.9166666666666666,2.0833333333333335,,1.0,2.6666666666666665,5.333333333333333
2805,SEN,2010-01-01,0.9166666666666666,3.3333333333333335,,3.0,1.5833333333333333,5.083333333333333
2806,SEN,2011-01-01,0.4166666666666667,1.6666666666666667,,0.9166666666666666,1.5,5.083333333333333
2807,SEN,2012-01-01,0.16666666666666666,2.5,,1.5,0.8333333333333334,6.416666666666667
2808,SEN,2013-01-01,0.25,2.3333333333333335,,1.0,0.75,6.25
2809,SEN,2014-01-01,0.4166666666666667,2.4166666666666665,,1.5833333333333333,0.5,5.916666666666667
2810,SEN,2015-01-01,0.20833333333333334,2.75,,1.6666666666666667,0.0,5.166666666666667
2811,SEN,2016-01-01,0.2916666666666667,2.4583333333333335,,1.25,0.08333333333333333,6.416666666666667
2812,SEN,2017-01-01,0.125,2.1666666666666665,,0.9583333333333334,0.16666666666666666,6.333333333333333
2813,SEN,2018-01-01,0.16666666666666666,2.0,,0.75,0.3333333333333333,6.666666666666667
